oare_id,parent_oare_id,bucket,source,target,top1_neighbor_oare_id,top1_neighbor_source,top1_neighbor_target,top1_score,top3_mean_score,top1_target_chrfpp,topk_neighbor_ids,topk_scores
04e66f12-63a3-45ce-b27a-cc74cea47f60__c4of5,04e66f12-63a3-45ce-b27a-cc74cea47f60,chunk4_6,na-ru-uq en-nam-a-šur a-li ṭá-bu-šu-ni pu-šu-ki-in ú-šé-ra-áb šu-ma pu-šu-ki-in na-ru-qám a-na en-nam-a-šur lá i-tí-dí-in 10 ma-na KÙ.BABBAR ṣa-ru-pá-am pu-šu-ki-in a-na en-nam-a-šur i-ša-qal šu-ma en-nam-a-šur qá-tám,"make Ennam-Aššur's joint-stock investment enter wherever it is favourable for him If Pūšu-kēn has not given a joint-stock investment to Ennam-Aššur (in time), Pūšu-kēn must give 10 minas of refined silver to Ennam-Aššur",991eef40-f139-4206-90ed-7fb45648b197__c5of16,ba-áb ḫa-ra-ni-a i-ša-qal 12 ma-na KÙ.BABBAR ṣa-ru-pá-am,"they will pay in 4 weeks 0 3333 mina of refined silver is owed by Ilī-bāni he will pay on his return from the City 10 5 minas of refined silver is owed by Pilah-Ištar Month Tē'inātum,",0.30368398108973527,0.28695542595925355,18.781796708922563,991eef40-f139-4206-90ed-7fb45648b197__c5of16|e635fcd5-e519-41ca-82d7-063a04d42cc4__c3of3|40751b11-65c6-4eb9-b3de-e20222246934__c3of3__gc1of1,0.3037|0.2793|0.2778
04e66f12-63a3-45ce-b27a-cc74cea47f60__c5of5,04e66f12-63a3-45ce-b27a-cc74cea47f60,chunk4_6,im-ta-ḫa-aṣ 10 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na pu-šu-ki-in i-ša-qal ta-aḫ-sí-is-tum a-ni-tum me-ḫi-ir ṭup-pì-im ḫa-ar-mì-im ša ku-nu-uk pu,"If Ennam-Aššur has refused, he must pay 10 minas of refined silver to Pūšu-kēn This memorandum is a copy of a certified tablet sealed by Pūšu-kēn",991eef40-f139-4206-90ed-7fb45648b197__c5of16,ba-áb ḫa-ra-ni-a i-ša-qal 12 ma-na KÙ.BABBAR ṣa-ru-pá-am,"they will pay in 4 weeks 0 3333 mina of refined silver is owed by Ilī-bāni he will pay on his return from the City 10 5 minas of refined silver is owed by Pilah-Ištar Month Tē'inātum,",0.29897020004019986,0.2792655880754826,28.0291489424176,991eef40-f139-4206-90ed-7fb45648b197__c5of16|5560ec99-490b-4783-b235-47003ce74e01__c1of3|ca079c51-db09-4e47-84d0-2f25cdd65b45__c3of4__gc1of1,0.2990|0.2859|0.2530
05083743-603f-48b5-a6c7-f089ed845d94__c1of4,05083743-603f-48b5-a6c7-f089ed845d94,chunk4_6,a-na a-ta-ta ù kà-nu-tim qí-bi₄-ma um-ma a-na-aḫ-ì-lí-ma 0.5 ma-na KÙ.KI ù 1.5 ma-na KÙ.BABBAR ša kà-nu-tim ša il₅-ba-ni ki-ma kà-nu-tim,"Say to Atata and Kannutum, thus Anah-ili: ""(As for the) 0 5 mina of gold and 1 5 mina of silver, belonging to Kannutum, which silver Ili-bani, representing Kannutum, entrusted to me - here Ali-abum has caused me",4075988b-41c7-4df1-9483-ab0b55c375cd,a-na a-ta-ta DUMU ma-num-ba-lúm-a-šùr ù kà-nu-tim DUMU.MÍ en-na-sú-in KIŠIB a-na-aḫ-ì-lí DUMU DU₁₀-ṣí-lá-a-šùr,"To Atata, son of Mannum-balum-Assur, and Kannutum, daughter of Ennam-Suen. Seal of Anah-ili, son of Tab-silli-Assur",0.3701157220062678,0.35475547720439504,20.15507361803551,4075988b-41c7-4df1-9483-ab0b55c375cd|4075988b-41c7-4df1-9483-ab0b55c375cd__gc1of1|997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990__c1of7,0.3701|0.3701|0.3240
05083743-603f-48b5-a6c7-f089ed845d94__c2of4,05083743-603f-48b5-a6c7-f089ed845d94,chunk4_6,KÙ.BABBAR ip-qí-da-ni a-na-kam a-lá-bu-um ú-ni-ḫi-ma KÙ.BABBAR 1 ma-na ú-ša-ag-me-er a-na a-lim{ki} im-ta-ša-ra-ni-ma i-na dí-in a-lim{ki} KÙ.BABBAR ú KÙ.KI a-lá-bu-um i-lá-qé-ma a-na a-wa-at kà-nu-tim,trouble and caused expenses of 1 mina of silver He has now dragged me before the City and by verdict of the City Ali-abum will take that silver and gold and Ali-abum will be responsible for Kannutum's interests,a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7,a-ma-kam KÙ.BABBAR ša a-na É a-lim{ki} a-bu-ni ḫa-bu-lu-ni-ma ṭup-pá-am ša dí-in a-lim{ki} tal-qé-a-ni ú ša-ni-am,"investors of Šalim-Aššur may make demands Do this and dispatch the 2 tablets with verdicts of the City plus a copy of the testament, and hire an attorney and send Aluwa and the attorney as soon as possible",0.28009586858591695,0.2688505273033328,23.38065517306292,a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7|a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7__gc1of1|33af2c74-d6a5-434a-b04a-b6a8dc9b1d56__c3of3,0.2801|0.2801|0.2464
05083743-603f-48b5-a6c7-f089ed845d94__c3of4,05083743-603f-48b5-a6c7-f089ed845d94,chunk4_6,lá-bu-um i-za-az šu-ma kà-nu-tum a-na a-na-aḫ-ì-lí ta-tù-wa-ar a-lá-bu-um ú-ša-ḫa-sú-ú KÙ.BABBAR ú KÙ.KI šu-ut a-na É a-lim{ki} a-na ḫu-bu-ul ili₅-ba-ni i-ší-qí-il₅ a-ma-kam a-le té-er-tí ili₅-ba-ni i-ba-ší-ú ša 0.5 ma-na KÙ.KI pá-ša-lamₓ ù 1.5 ma-na KÙ.BABBAR ú ší-a-ma-tí-šu ṣa-áb-ta-ma mì-ṣí-a-ma li-qí-a ṭup-pá-am ša,"Should Kannutum come back on Anah-ili, then Ali-abum will clear him The aforementioned silver and gold have been paid to the City Office for (to cover) Ili-bani's debts Over there, wherever goods ordered by Ili-bani are available, seize for a value of 0 5 mina of pasallum gold and 1 5 mina of silver or what has been bought for it and take it at your own responsibility",1c4c71a9-8eb1-4f48-a035-9705450b8968__c3of4,a-na a-na-aḫ-ì-lí ša ṭup-pì-šu lá ta-tù-ru-ú-ni ta-dí-nam šu-ma ṭup-pá-am ša ku-nu-ki-kà a-na-aḫ-ì-lí lá im-ta-aḫ-ra-ni 1 ma-na KÙ.BABBAR a-na a-lim{ki} a-na a-bu-ša-lim a-bi-kà ú-šé-ba-al-ma i-na SAG KÙ.BABBAR ṭup-pá-am ša ku-nu-ki-šu a-bu-ša-lim a-na ša ki-ma i-a-tí ú ša ki-ma a-na-aḫ-ì-lí ša a-na 1.3333 ma-na KÙ.BABBAR,"3333 mina of silver of his debt-note Should Anah-ilī not recieve from me the tablet with your seal, then I will send to the City, to your father Abu-šalim, 1 mina of silver and as soon as he recieves that silver Abu-šalim will give to my and Anah-ilī's reprisentatives a tablet with his seal stating that he will not come back on Anah-ilī for the 1",0.2678453175254773,0.25506400088831344,30.772967215384107,1c4c71a9-8eb1-4f48-a035-9705450b8968__c3of4|997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990__c1of7|997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990__c1of7__gc1of1,0.2678|0.2487|0.2487
05083743-603f-48b5-a6c7-f089ed845d94__c4of4,05083743-603f-48b5-a6c7-f089ed845d94,chunk4_6,a-lim{ki} da-nam ša ki-ma KÙ.KI ú KÙ.BABBAR ša kà-nu-tí-ni ú-kà-al ú šu-ma ku-li-a i-lá-kam-ma a-wa-tim ú-ga-mar a-dí a-lá-kà-ni i-ta-ba-lá-šu a-wa-tim lá tù-ga-ma-ra,"I have a strong tablet of the City stating that the silver and gold belong to Kannutum And if Kuliya comes in order to settle the affair, hold him in play until I arrive, do not settle the affair """,27889532-88ca-42b0-bb96-846145ab6ca0__c2of3,1 GÚ KÙ.BABBAR ḫa-bu-lá-tí ma-aṣ-a-ku ú-kà-al-kà um-ma en-nam-a-šur-ma ša ni-iš a-lim{ki} ú ru-ba-im ta-mu-ú lu ú-kà-al ki-ma ša lá ḫa-bu-lá-ak-šu-ni-ma sí-ki ú-kà-lu a-na a-wa-tim a-ni-a-tim kà-ru-um ḫu-ra-ma i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in,""" Aššur-ṭāb answered: ""You owe me 1 talent of silver I take responsibility for holding you "" Ennam-Aššur said: ""Do keep in mind what was sworn by the City and the king - that he detains me although I do not owe him anything "" The hurama colony gave us for these proceedings and we gave our testimony before Aššur's dagger",0.26525652449319465,0.2465852027752059,23.638258924115714,27889532-88ca-42b0-bb96-846145ab6ca0__c2of3|7900a6ca-b2ed-4bf8-a0a4-922f7f3017e4__c5of6|d9b9c6db-99b0-4ae4-99c9-ea4dcc587cbd,0.2653|0.2373|0.2372
054fdba4-0cff-4153-969d-c77e42413e1c__c1of2,054fdba4-0cff-4153-969d-c77e42413e1c,chunk1_3_plain,0.5 ma-na a be-a-lim a-na ú-ṣú-ur-ša-a-šur DUMU am-ri-a 0.3333 ma-na a-šur-be-el-a-wa-tim a me-er-i-šu ú ša-tí-li 0.3333 ma-na a kà-lu-ba 0.3333 ma-na a be-a-lim 10 GÍN a ta-ad-mì-iq-tim a-na a-šur-DU₁₀ DUMU ar-ší-aḫ a-dí-in IGI kur-ub-IŠTAR,0 5 mina for a working capital to Uṣur-ša-Aššur son of Amriya,54364e47-54dc-4022-9c48-9006a2fe1b53__c1of3,KIŠIB a-šur-be-el-a-wa-tim DUMU zu-ba KIŠIB i-dí-IŠTAR DUMU a-šur-ma-lik KIŠIB en-num-a-šur DUMU a-šur-UTU KIŠIB a-bu-ša-lim DUMU a-šur-be-el-a-wa-tim 0.3333 ma-na 8 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-bu-ša-lim DUMU a-šur-be-el-a-wa-tim en-na-sú-in i-šu,"Seal of Aššur-bēl-awātim, seal of Zuba, seal of Iddin-Ištar, son of Aššur-mālik, seal of Ennam-Aššur, son of Aššur-šamšī, seal of Abu-šalim, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šalim, son of Aššur-bēl-awātim, owes to Ennam-Suen",0.3425930225203464,0.32696922402686573,16.390300108139964,54364e47-54dc-4022-9c48-9006a2fe1b53__c1of3|5f69a996-6e06-415f-96bd-c9ec6e6bf2a5__c2of2__gc1of1|5f69a996-6e06-415f-96bd-c9ec6e6bf2a5__c2of2,0.3426|0.3192|0.3192
054fdba4-0cff-4153-969d-c77e42413e1c__c2of2,054fdba4-0cff-4153-969d-c77e42413e1c,chunk1_3_plain,a-ḫi-šu 10 GÍN tù-ra-a 5 GÍN a-na ra-bi₄-im 10 GÍN a-na ṣa-aḫ-ri-im a-na me-er-e a-mur-IŠTAR ni-a-im mì-ma a-nim a-na be-a-lim a-dí 15 GÍN a-na am-tí-šu a-dí-in 1 ma-na 17 GÍN KI a-ku-za-nim,0 3333 mina: Aššur-bēl-awātim to his son and Šāt-ilī,4edd521f-0dd8-41ec-8e2a-f6635e8c79a4,4 GÍN KÙ.BABBAR a-na a-ša-at a-mur-IŠTAR a-dí-in,I gave 4 shekels of silver to Amur-Ištar's wife.,0.30896501691554573,0.2906096507447899,8.822982905167517,4edd521f-0dd8-41ec-8e2a-f6635e8c79a4|4edd521f-0dd8-41ec-8e2a-f6635e8c79a4__gc1of1|aae492c0-7431-42ff-93da-6923e8246714__c1of6,0.3090|0.3090|0.2539
0677963f-3fac-4d49-b13e-9d6322bf6fb1__c1of3,0677963f-3fac-4d49-b13e-9d6322bf6fb1,chunk1_3_plain,en-um-a-šùr a-na a-lá-ḫi-im iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr-ma a-na a-lá-ḫi-im-ma al-kam lá-áš-a-al-kà um-ma a-lá-ḫu-um-ma a-na mì-nim ta-ša-a-lá-ni um-ma en-um-a-šùr-ma a-na ta-aḫ-sí-sá-tim ša a-na-ku ù a-ta ni-kà-sí,"Ennam-Aššur seized us against Ali-ahum and said to Ali-ahum: Come, let me question you "" Ali-ahum answered: ""Why do you want to question me "" Ennam-Aššur said: ""About the memoranda stating that I and you settled accounts",578ff6fa-deab-493a-9868-1adc34ee1349__c2of4,ú ku-nu-ku-kà i-ki-ir ú-lá kà-i-in ša ni-kà-sí a-na-ku ú a-ta ni-sí-ú-ma ni-iz-ku-ú lá tù-na-ḫa-ni a-lá-ḫu-um en-um-a-šur e-pu-ul um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sá-tum ku-nu-ku-kà ú ku-nu-ku-ú-a ba-am 3 lu ni-iṣ-ba-at-ma,"you and I settled accounts and settled. Do not obstruct me!"" Ali-ahum answered Ennam-Aššur, saying: ""It is the memoranda with your seal and my seal. Come on, let us seize three men and let us settle in accordance with the memoranda that are sealed with our seals. As much silver as our father set down as",0.42064480876959787,0.39291605848669414,36.1525421168274,578ff6fa-deab-493a-9868-1adc34ee1349__c2of4|a84c254e-2905-4eb4-b14e-3a5b75c929f1__c1of3|34243f4e-5da2-4192-b46f-2ed04453c10b__c2of5__gc1of1,0.4206|0.3959|0.3622
0677963f-3fac-4d49-b13e-9d6322bf6fb1__c2of3,0677963f-3fac-4d49-b13e-9d6322bf6fb1,chunk2_3_tag_rich,ni-sí-ú i ku-nu-ki-kà ù ku-nu-ki-a kà-an-kà-ni ik-ra-ni ú-lá kà-i-na-ni um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sá-tim ša ku-nu-ki-a ú ku-nu-ki-kà kà-an-kà-ni ke-na ku-nu-ku-a lá a-na-ki-ir um-ma en-um-a-šur-ma ša ni-iš a-lim{ki} <gap> ta-mu-ú,"Contest or confirm to me that they are sealed by you and me "" Ali-ahum answered: ""As to the memoranda sealed by me and by you - yes, I do not contest my seal "" Ennam-Aššur said: ""Keep in mind what was sworn by the City",578ff6fa-deab-493a-9868-1adc34ee1349__c2of4,ú ku-nu-ku-kà i-ki-ir ú-lá kà-i-in ša ni-kà-sí a-na-ku ú a-ta ni-sí-ú-ma ni-iz-ku-ú lá tù-na-ḫa-ni a-lá-ḫu-um en-um-a-šur e-pu-ul um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sá-tum ku-nu-ku-kà ú ku-nu-ku-ú-a ba-am 3 lu ni-iṣ-ba-at-ma,"you and I settled accounts and settled. Do not obstruct me!"" Ali-ahum answered Ennam-Aššur, saying: ""It is the memoranda with your seal and my seal. Come on, let us seize three men and let us settle in accordance with the memoranda that are sealed with our seals. As much silver as our father set down as",0.47133498086943165,0.4218835953159064,36.548699961370176,578ff6fa-deab-493a-9868-1adc34ee1349__c2of4|578ff6fa-deab-493a-9868-1adc34ee1349__c3of4|f73ed41a-1d50-4f52-b23f-e496d275b2e6__c1of3,0.4713|0.4175|0.3769
0677963f-3fac-4d49-b13e-9d6322bf6fb1__c3of3,0677963f-3fac-4d49-b13e-9d6322bf6fb1,chunk2_3_tag_rich,kà-i-lá <gap> a-na a-lim{ki} ú be-lí-a a-wa-tí bi₄-lá a-na a-wa-tim a-ni-a-tím kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-šur-GAL DUMU lá-qé-ep IGI ili₅-ba-ni DUMU a-mur-IŠTAR,"Bring my case to the City assembly and my lord "" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Aššur-rabi son of Lā-qēp, by Ilī-bāni son of Amur-Ištar """,b7d8d32f-5d79-42be-8369-5598650c20f9__c3of3,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-ku-za IGI MAR.TU-ba-ni IGI lá-qé-ep i-tur₄-DINGIR DUMU a-mur-IŠTAR tap-pá-i-ni,"The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp Itūr-ilī son of Amur-Ištar is our (absent) partner",0.5610203532407444,0.5545033689650317,64.6701525603264,b7d8d32f-5d79-42be-8369-5598650c20f9__c3of3|b7d8d32f-5d79-42be-8369-5598650c20f9__c3of3__gc1of1|406ee2bc-1762-4dc5-8782-6567e79f964f__c3of3,0.5610|0.5610|0.5415
06ec260a-bcc5-4762-b2ee-dfbc10cfbfbe,06ec260a-bcc5-4762-b2ee-dfbc10cfbfbe,chunk1_3_plain,ṭup-pu-ú ḫa-ru-mu-tum ša ší-bi-a ša me-er-e i-dí-a-bi₄-im,Certified tablets with my witnesses concerning the sons of Iddin-abum.,681d6731-e05f-41b7-be62-51398bb8e956__gc1of1,DUB ḫa-ru-mu-tum ša nu-a-e,Certified tablets concerning Anatolians.,0.4034898482111981,0.37206589565219694,38.9647432520089,681d6731-e05f-41b7-be62-51398bb8e956__gc1of1|681d6731-e05f-41b7-be62-51398bb8e956|02f0ecc7-746b-449d-803c-c05ebbda2336,0.4035|0.4035|0.3092
072fa62e-126a-4189-aa4f-c539b693ff07__c1of2,072fa62e-126a-4189-aa4f-c539b693ff07,chunk1_3_plain,a-na en-na-nim ù a-lá-ḫi-im qí-bi₄-ma um-ma PUZUR₄-a-šùr-ma 20 ma-na KÙ.BABBAR ku-nu-ki-a en-na-num na-ší KÙ.BABBAR i-na ma-na-i-šu áš-du a-na e-na-aḫ-DINGIR i-ta-ší-a-ma ṭup-pá-am ša ku-nu-ki-a li-dí-na-ku-nu-tí ki-lá-lá-ku-nu-ma li-tí-a-šu-ma ri-ḫi ú tù-ra-ma ku-un-kà-šu-ma a-šar a-šùr-ni-im-ri,To Ennānum and Ali-ahum from Puzur-Aššur: Ennānum brings 20 minas of silver under my seal Ašdu weighed the silver with his one-mina weight for Enah-ilī so let him give you a tablet with my seal Both of you should split (the envelope) <gap> and seal it again and leave it for Aššur-nimrī,c8fbaaca-4293-4b30-a66c-d76c288b09d8__c2of3,ma-na 2.3333 GÍN KÙ.BABBAR ku-nu-ki-a ú ṭup-pá-am ḫa-ar-ma-am ša ku-nu-ki-a šu-ḫu-bur <gap> li-dí-na-ku-nu-tí-ma ú a-tù-nu ṭup-pí-a pí-it-a-ma a-šar a-lá-ḫi-im ṭup-pu-šu dí-na-šu-um ú ṭup-pá-am ša šu-ḫu-bu-ur i-da-na-ku-nu-tí-ni i-na li-bi ṭup-pí-a šu-uk-na-ma i-na ku-nu-ki-ku-nu ku-un-kà ú ri-ik-sú-um i-na ku-nu-ki-a a-dí tí-ir-tí,"(plural) must open for my tablets, give him his tablet from Ali-ahum's (house) and place the tablet that Šu-hubur gives to you among my other tablets and seal (the box) with your seals. And the bundle should remain with Ali-ahum under my seal until I arrive. Five times I have sent word to you concerning Iddin-Aššur's silver, but",0.3332920427529414,0.3303304419689527,30.123255885088223,c8fbaaca-4293-4b30-a66c-d76c288b09d8__c2of3|b974d705-ae54-40d0-8188-4a6ca39e1c27__c1of2|9fd5939b-d275-4485-ae49-7c9d473392e8__c2of3,0.3333|0.3327|0.3250
072fa62e-126a-4189-aa4f-c539b693ff07__c2of2,072fa62e-126a-4189-aa4f-c539b693ff07,chunk1_3_plain,e-ez-ba-šu ki-ma KÙ.BABBAR ta-áš-qú-lá-ni ma-ri-a-am ṭù-ur-da-nim ù tí-ir-ta-ak-nu iš-tí pá-ni-e-ma a-li-ki li-li-kam a-ḫu-ú-a a-tù-nu iḫ-da mì-ma i-ṣé-ri-a ṣí-ib-tum lá i-lá-qé a-na-kam a-na AN.NA ša KÙ.BABBAR 1 ma-na ú-šé-lá-šu-um,"When you have weighed the silver send me the <gap> Also, send me word with the first transport My dear brothers, take care so he does not take any interest from me I shall realise every mina of silver on the tin here for him",1d90128d-d7d2-405c-9687-af988688febc__c2of2,KÙ.BABBAR <gap> az <gap> ṣí-ib-tim li-iṣ-ḫi-ir ṣí-ib-tám lá ta-ga-mì-lá-šu ša-áš-qí-lá-šu-ma iš-tí a-li-ki-im pá-ni-e-ma šé-bi₄-lá-nim iḫ-da-ma ša-áš-qí-lá-šu ṭup-pá-am ša ḫu-bu-li-šu ša li-mì ša 30 ma-na iš-tí e-na-na-tim i-ba-ší <gap> a li-bi₄ ṭup-pè-a šu-uk-na-ma ù tí-ir-ta-ak-nu li-li-kam,"Make him no favours on the interest Make him pay and send it with the very first transport Take care to have him pay The tablet concerning his debt to the eponyms, concerning 30 minas, is in Ennanātum's possession Place it among my tablets and then send me word",0.3863770110394721,0.3845770376161342,32.48906012701392,1d90128d-d7d2-405c-9687-af988688febc__c2of2|82fcd5ea-fc9f-4a62-ba4a-a998d0d1ffc0__c2of2|82fcd5ea-fc9f-4a62-ba4a-a998d0d1ffc0__c2of2__gc1of1,0.3864|0.3837|0.3837
0802d7e7-1be2-42b7-913b-62861455f45e,0802d7e7-1be2-42b7-913b-62861455f45e,chunk1_3_plain,0.3333 ma-na 1.5 GÍN KÙ.BABBAR i-ṣé-er ḫa-bi-a ù a-ší-tí-šu a-lá-ḫu-um i-šu,habiya and his wife owe 0.3333 mina 1.5 shekel of silver to Ali-ahum.,aa4c3709-35c5-4e70-a368-f0582dce6441,12 GÍN KÙ.BABBAR i li-bi sá-li-a a-lá-ḫu-um i-šu,Salliya owes 12 shekels of silver to Ali-ahum.,0.3496189637307285,0.3481433085808625,41.860299394055524,aa4c3709-35c5-4e70-a368-f0582dce6441|aa4c3709-35c5-4e70-a368-f0582dce6441__gc1of1|c480f93e-7128-487d-a75f-22b22ca0062e__c6of6,0.3496|0.3496|0.3452
092043d6-49a6-40cd-b867-5771e4babd95__c1of13,092043d6-49a6-40cd-b867-5771e4babd95,chunk7plus,ra-bi-ṣú-um ša É šál-ma-a-šùr,The attorney of Šalim-Aššur's firm Ababa seized us and made us approach Ennam-Aššur and Ali-ahum (and said): According to the tablet of the City I shall collect all that Šalim-Aššur left behind and bring it,28aac206-a9c7-45c6-ba6a-d47d4f8ef737__c1of4,ra-bi-ṣú-um ša šál-ma-a-šùr ma-ma-ḫi-ir iš-al um-ma ra-bi-ṣú-um-ma i-na dí-in a-lim{ki} ḫu-sà-ru-um ša šál-ma-a-šùr ša i-na a-lim{ki} i-ší-ik-nu lu um-me-a-nu šál-ma-a-šùr iṣ-bu-tù-ú lu a-na ḫu-bu-ul me-er-e šál-ma-a-šùr il₅-qé-ú,"Šalim-Aššur's attorney questioned Man-mahir The attorney said: According to a verdict of the City the lapis lazuli of Šalim-Aššur that was deposited in the City - whether investors of Šalim-Aššur have seized it or have taken it to cover the debts of Šalim-Aššur's sons, they must return both silver and lapis lazuli",0.5616279304241104,0.5363109230239753,37.783586226371355,28aac206-a9c7-45c6-ba6a-d47d4f8ef737__c1of4|ea0a5204-461e-4024-abdf-6a7508b9db57__c1of8|0db91c91-7c07-4b21-962a-a6cde6af9a20__c5of5__gc1of1,0.5616|0.5283|0.5190
092043d6-49a6-40cd-b867-5771e4babd95__c2of13,092043d6-49a6-40cd-b867-5771e4babd95,chunk7plus,a-ba-ba iṣ-ba-at-ni-a-tí-ma a-na en-um-a-šùr ù a-lá-ḫi-im ù-ṭá-ḫi-ni-a-tí-ma i-na,"to the City Come, show me the oustanding claims your father left and anything he left behind, then I shall assist you so they release it to you, and we can go to the City",ea0a5204-461e-4024-abdf-6a7508b9db57__c2of8__gc1of1,ù ṣí-li-a ša ki-ma a-la-ḫi-im a-na i-dí-a-šùr iṣ-ba-at-ni-a-tí-ma um-ma a-ba-ba ra-bi-ṣú-ma,"collect Šalim-Aššur's silver; also, I brought you a missive from Šalim-Aššur's investors from the month, eponymy of Aššur-malik son of Ali-ahum, stating that you must release 40 talents of good copper",0.538460450538847,0.5311384136652451,18.274695954905823,ea0a5204-461e-4024-abdf-6a7508b9db57__c2of8__gc1of1|ea0a5204-461e-4024-abdf-6a7508b9db57__c2of8|1d78e512-e1aa-4aaa-9318-72157ec81bc1__c1of3,0.5385|0.5385|0.5165
092043d6-49a6-40cd-b867-5771e4babd95__c3of13,092043d6-49a6-40cd-b867-5771e4babd95,chunk7plus,ṭup-pí-im ša a-lim{ki} mì-ma šál-ma-a-šùr e-zi-bu ù-pá-ḫa-ar-ma a-na a-lim{ki},"Yesterday I questioned you, saying: 'Pay whatever silver your father set down as owed by you and then let us go to the City ' Your brother Ali-ahum answered: 'Come, let me pay what silver my father wrote in the tablet,",ea0a5204-461e-4024-abdf-6a7508b9db57__c3of8,a-na i-dí-a-šùr-ma ṭup-pá-am ša a-lim{ki} ta-áš-me KÙ.BABBAR-ap ša-lim-a-šur ù-pá-ḫa-ar ù na-áš-pé-er-tám ša um-me-a-ni ša-lim-a-šur iš-tù ITU.KAM ḫu-bu-ur li-mì-im a-šur-ma-lik,"that they entrusted to you, and you must not raise claim against Šalim-Aššur's sons. I have received the 40 talents of good copper about which you reached an agreement with Šalim-Aššur's investors, in accordance with their missive dated mont, eponymy Aššur-malik son of Ali-ahum. Do not obstruct me. Indeed, may these men know - listen to the missive from the investors",0.3705954943161884,0.3475827526278437,22.677759760480832,ea0a5204-461e-4024-abdf-6a7508b9db57__c3of8|ea864f03-b8be-4b08-bd7f-f57b3d0ec11b__c1of6|663b7b7c-89bb-4e3e-af86-b3d172b2c146__c2of2__gc1of1,0.3706|0.3461|0.3261
092043d6-49a6-40cd-b867-5771e4babd95__c4of13,092043d6-49a6-40cd-b867-5771e4babd95,chunk7plus,ù-ba-al lu ba-áb-tám a-bu-ku-nu e-zi-ib lu mì-ma e-zi-bu ba-a-nim,"and then let us go to the City ' But you keep giving me harsh answers instead of paying the silver, and you refuse to pay the silver Do not obstruct me, but show me where your father's outstanding claims are",1c428f5b-15b5-463a-8e27-f9b2f0d858fc__c13of13,KÙ.BABBAR e-zi-ib URUDU-im i-na ba-áb-tim ša a-,"for <gap> 8 donkeys, either Išuah's son <gap> 0.6666 mina of silver <gap> I sent to Tegarama <gap> of my father Two <gap> Aššur-lamassī from the house of <gap>-Aššur <gap> Šumma-libbi-Aššur <gap> them.""",0.3588055751446274,0.3498657006637839,13.807952136039592,1c428f5b-15b5-463a-8e27-f9b2f0d858fc__c13of13|6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c2of5|6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c2of5__gc1of1,0.3588|0.3454|0.3454
092043d6-49a6-40cd-b867-5771e4babd95__c5of13,092043d6-49a6-40cd-b867-5771e4babd95,chunk7plus,kà-li-ma-ni-ma i-ša-ḫa-tí-ku-nu lá-zi-iz-ma lu-šé-ru-ku-nu-tí-ma ù a-na a-lim{ki} lu,"Let me assist you and let us have the silver paid and let us go to the City Your brother Ali-ahum shows me the silver his father wrote in the tablet, but you refuse to pay the silver",cbfb79f1-b5c9-4f85-99e0-eb44dca75171__c6of8,kà-li-ma-ni-ma i-ša-ḫa-tí-ku-nu lá-zi-iz-ma KÙ.BABBAR lu-ša-áš-qí-il₅-ma a-na a-lim{ki} lu ni-lik a-ḫu-kà a-lá-ḫu-um KÙ.BABBAR ma-lá a-bu-šu i ṭù-pì-im,"I have not refused to go!"" Ali-ahum answered the attorney Ababa; Ali-ahum said: ""I submit to the tablet of the City and the attorney of my lord. Yesterday you questioned me and I answered you as follows: 'Come along! Let me pay what my father wrote in the tablet and then let us go to the City!' Come, let me pay the silver today and then let me show you",0.609218644222139,0.44912478288869684,44.97098717065568,cbfb79f1-b5c9-4f85-99e0-eb44dca75171__c6of8|e3a051d6-9df7-414c-a07e-3cf6b769dac0__c2of9__gc1of1|e3a051d6-9df7-414c-a07e-3cf6b769dac0__c2of9,0.6092|0.3691|0.3691
