source,target,source_origin,license_note,row_origin,oare_id,sentence_uuid,genre_label,label,anchor_token,anchor_type,source_token_len,target_word_len,builder
0.33333 ma-na LÁ 1 GÍN KÙ.BABBAR i-ṣé-er {d}IŠKUR.GAL DUMU a-šur-ma-lik lá-qé-pu-um i-šu a-na ITU.2.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.1.KAM ša sá-ra-tim li-mu-um ša qá-tí sí-in-iš-me-a-ni IGI a-šur-GAL DUMU a-da-da IGI a-šur-mì-tí DUMU šu-IŠTAR,"Adad-rabi s. Aššur-mālik owes Lā-qēpum 19 shekels silver.
He will pay in two months.
If he does not pay (on time), he will add the colony rate as interest.
Month: Ša sarrātim.
Eponymate: after Suen-išmeanni.
Witnesses: Aššur-rabi s. Adada, Aššur-imittī s. Šū-Ištar.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,ed8f6ce2-b53d-42f8-bdfb-5efe0740a89f,,debt note,Cuneiform Tablet ICK 1 97,,,38,42,taskform_winner_a1_silver_builder
0.5 TÚG i-nu-mì DUMU.SAL-sú me-ta-at-ni a-na um-ma-na ú-šé-bi4-il5,I gave 1/2 textile to Ummana when his daughter died.,oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,fd4c82dd-2f8c-c5d0-bc9e-86b333b6e261,,note,Cuneiform Tablet BIN 4 141 (NBC 3697),,,8,10,taskform_winner_a1_silver_builder
0.5 ma-na 0.33333 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er šu-ku-bi-im i-dí-IŠTAR i-šu is-tù ḫa-mu-uš-tim ša ú-ra-a ù kur-ub-IŠTAR 1 GÍN.TA i-na ITU.KAM ú-ṣa-áb li-mu-um al-DU10 ITU.KAM ša ke-na-tim IGI a-šur-tù-ku-ul-tí IGI a-šur-mu-ta-bi4-il5,"Šū-Kūbim owes Idī-Ištar 1/2 mina 1/3 shekel refined silver.
He will pay 1 shekel per month from the ḫamuštum ša Ūraya and Kurub-Ištar.
Year: Āl-ṭab
Month: ša kēnātim
Witnesses: Aššur-tukultī, Aššur-muttabbil",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,cfa70ea2-f360-4d3d-b5ab-f3145cb368f2,,debt note,Cuneiform Tablet Belleten 40 179 (Bursa 3774),,,30,31,taskform_winner_a1_silver_builder
0.5 ma-na 2 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na ṣé-er e-ni-ša-ri-im i-tur4-DINGIR i-šu iš-tù ḫa-mu-uš-tim ša {d}UTU-ba-ni ù a-šùr-ma-lik ITU.KAM té-i-na-tim li-mu-um PUZUR4-ni-ra-aḫ a-na da-áš-e i-ša-qal šu-ma lá iš-qú-ul 1 ma-na-um 0.5 ma-na i-na ša-tim ú-ṣa-áb IGI PUZUR4.IŠTAR IGI šu-sú-en,"Enišarim owes Itūr-ilī 1/2 mina 2 shekels refined silver.
He will pay one season from the ḫamuštum of Šamaš and Aššur-mālik, month of Teʾinātim, eponymate Puzur-Niraḫ.
If he does not pay (on time), he will add 1/2 mina per mina per year as interest.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,35295d55-4977-4f39-ac97-1cf6781a588e,,debt note,Cuneiform Tablet Kt 99/k 1 (FS Larsen 182),,,38,44,taskform_winner_a1_silver_builder
0.5 ma-na 2 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-bu-um-DINGIR DAM.GÀR-ru-um i-šu iš-tù ḫa-muš-tim ša kur-ub-IŠTAR DUMU a-lá-ḫi-im a-na 6 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA a-na 1 ma-na-em i ITU.KAM ú-ṣa-áb ITU.1.KAM té-i-na-tim li-mu-um a-šur-na-da DUMU ì-lí-bi4-na-ni IGI en-um-a-šur IGI a-šur-du-ri,"Abum-ilī owes the merchant 1/2 mina 2 shekels refined silver.
He will pay 6 weeks from the ḫamuštum of Kurub-Ištar s. Al-aḫim.
If he does not pay, he will add interest at the rate of 1 1/2 shekels per mina per month.
Month: Teʾinātim
Year: Aššur-nādā s. Ilī-binanni
Witnesses: Ennum-Aššur, Aššur-dūrī",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,5715f83c-6eb6-4a5a-9fa8-302f3d627027,,unknown,Cuneiform Tablet Prague I 752a,,,41,51,taskform_winner_a1_silver_builder
0.5 ma-na 2 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er šu-a-nim DUMU a-zu-za-a DAM.GÀR-ru-um i-šu iš-tù ḫa-mu-uš-tim ša en-nam-a-šùr ITU.KAM áb ša-ra-ni li-mu-um a-šùr-na-da a-na 10 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb IGI {d}UTU.DUG IGI PUZUR4-{d}UTU,"Šū-Anum s. Azuza owes the merchant 1/2 mina 2 shekels refined silver.
He will pay 10 weeks from ḫamuštum of Ennam-Aššur, month Ab šarrānē, eponymate Aššur-nādā.
If he does not pay, interest will be added at the colony rate.
Witnesses: Šamaš-tāb, Puzur-Šamaš.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,5dbe9dc6-844c-423f-92e7-94bab027cd80,,unknown,Cuneiform Tablet Kt a/k 496b (AKT 1 56 tab),,,37,42,taskform_winner_a1_silver_builder
0.5 ma-na 2.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er en-nu-um-a-šùr {d}MAR.TU-ba-ni i-šu iš-tù ḫa-mu-uš-tim ša a-šùr-ba-ni a-na 7 ḫa-am-ša-tim i-ša-qal šu-ma lá ìš-qú-ul a-na 1 ma-na-im 1.5 GÍN.TA i-na ITU.1.KAM ú-ṣa-áb IGI i-dí-a-šùr IGI en-num-a-šùr,"Ennum-Aššur owes Amurrum-bāni 32 1/2 shekels refined silver.
He will pay 7 ḫamuštum weeks from the ḫamuštum of Aššur-bāni.
If he does not pay (on time) he will add 1 1/2 shekels per mina per month.
Witnesses: Idī-Aššur, Ennum-Aššur.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,1102b6cc-898d-adf9-a7b0-5a743019cbd9,,unknown,Cuneiform Tablet TMH 1 10d,,,33,39,taskform_winner_a1_silver_builder
0.5 ma-na 4.5 GÍN KÙ.BABBAR i-ṣé-er i-lá-li-aḫ-šu ù pé-ru-a a-šur-na-da i-šu iš-tù ḫa-mu-uš-tim ša am-ri-a ù lá-qé-ep a-na 6 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu 1-<gap> GÍN.TA i-na ITU.1.KAM ú-ṣú-bu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ra-ki-is IGI zu-pá IGI a-šur-ma-lik IGI ta-ar-aḫ-nu,"1/2 mina 4 1/2 shekels of silver Ilaliahšu and Peruwa owe to Aššur-nādā.
If they have not paid, they must add interest at the rate of 1 shekel (per mina) per month.
They are jointly responsible for the silver.
Witnessed by Zuba, witnessed by Aššur-malik, witnessed by Tarahnu.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,07375908-5d24-dcc1-857d-aaf36635f9c7,,debt note,Cuneiform Tablet CCT 5 23c (BM 115131),,,40,48,taskform_winner_a1_silver_builder
0.5 ma-na 5 GÍN <gap> 6.25 GÍN KÙ.GI ša DUMU.SAL a-šur-na-da 0.33333 ma-na 5 GÍN KÙ.BABBAR qá-dum ša ni-qí-a ar-ší-aḫ ub-lam 0.33333 ma-na 1 GÍN KÙ.BABBAR šé-bu-lá-tum mì-ma a-nim ša a-šur-na-da a-na mì-ma a-nim KÙ.BABBAR 3 ma-na ṣa-ru-pá-am iš-tí a-ḫu-wa-qar ki-ma a-šur-na-da PUZUR4-a-na il5-qé a-na 3 ma-na KÙ.BABBAR a-šur-na-da a-na a-ḫu-qar ú-lá i-tù-ar šu-ma i-tù-ar PUZUR4-a-na ú-ba-áb-šu šu-ma mì-ma a-šur-na-da i li-bi4 a-ḫu-wa-qar i-šu i-sé-e-šu <gap> ITU.1.KAM qá-ra-tim li-mu-um DU10-a-šur IGI šu-mì-a-bi4-a IGI a-ma-a,"1/2 mina 5 shekels of silver, 6 1/4 shekels of gold belonging to Aššur-nādā's daughter, 1/3 mina 5 shekels of silver including that of my sacrifice, Arši-ah brought.
1/3 mina 1 shekel of silver were (separate) shipments-all this belongs to Aššur-nādā.
For all this Puzur-Anna has received in silver: 3 minas of refined silver from Ahu-waqar on behalf of Aššur-nādā.
With respect to the 3 minas of silver Aššur-nādā must not raise claims against Ahu-waqar.
If he raises claim, Puzur-Anna must clear him.
Should Ahu-waqar owe anything else to Aššur-nādā, he may sue him.
Month Qarra' atum.
Eponymate: Ṭab-Aššur.
Witnessed by Šumi-abiya, witnessed by Amaya.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,437abf36-7e72-4651-bdff-631b8be09be4,,agreement (contract),Cuneiform Tablet KUG 16,,,74,105,taskform_winner_a1_silver_builder
0.5 ma-na 5 GÍN KÙ.BABBAR li-tí i-ṣé-er ki-kà-ar-ša ú a-ší-tí-šu PUZUR4-a-šùr i-šu iš-tù ḫa-muš-tim ša i-na-a ú a-šur-i-mì-tí a-na 5 ḫa-am-ša-tim 17.5 GÍN i-ša-qal ú 5 ḫa-am-ša-tim i-lá-kà-ma 17.5 GÍN.TA i-ša-qal IGI kà-lu-lu IGI ku-ku-a,Kikarša and his wife owe Puzur-Aššur 1/2 mina 5 shekels liti silver.,oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,7b9a1a6f-9699-48f1-999a-d8ba4bc4e263,,unknown,Cuneiform Tablet Kt a/k 501b (AKT 1 57 tab),,,35,12,taskform_winner_a1_silver_builder
0.5 ma-na 6.5 GÍN PUZUR4.IŠTAR 11 GÍN šu-lá-ba-an 0.33333 ma-na LÁ 0.16666 GÍN PUZUR4-a-šùr 0.33333 ma-na 5.33333 GÍN ú-zu-ú-a 10 GÍN a-šur-{d}UTU 15.5 GÍN PUZUR4.DINGIR 11 GÍN a-šur-dan 8.25 GÍN e-lá-li 2 ma-na 13 GÍN ú-ṣú-ur-ša-a-šur 11 GÍN šu-ìš-ḫa-ra 4.66666 ma-na 1.5 GÍN iš-tù ḫa-mu-uš-tim ša a-šur-{d}UTU DUMU i-tur4-DINGIR a-na 13 ḫa-am-ša-tim 3 ma-na KÙ.BABBAR i-ša-qal-ma ŠÀ.BA 0.5 ma-na ú-ṣú-ur-ša-a-šur i-lá-qé-ma ší-tám a-na ba-a-ba-at a-wi-tí-ni ni-zu-a-az ù a-na ša a-na ša-ni-ú-tim 1.66666 ma-na 1.5 GÍN i-ša-qal-ma a-na ba-ba-a-at a-wi-ti-ni ni-zu-az šu-ma lá iš-qú-ul-ma lá ni-il5-qé ni-id-ba-at a-ki-li KÙ.BABBAR-pì-ni ni-tù-ar IGI da-da-nim IGI ša-lim-a-šur,"Witnesses: Dadānim, Šalim Aššur.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,29fd9a1d-02ad-1ba5-a82c-645dc5094285,,debt note,Cuneiform Tablet Kt v/k 37 (AKT 3 22),,,93,4,taskform_winner_a1_silver_builder
0.5 ma-na 7.5 GÍN KÙ.BABBAR i-ṣé-er ḫa-bu-lá PUZUR4-a-šur i-šu i-nu-mì 0.5 ma-na 7 0.5 GÍN KÙ.BABBAR i-ša-qú-lu ša 0.5 ma-na 7.5 GÍN ṭup-pu-šu iš-tù ša ḫa-muš-uš-tim ša a-lá-ḫi-im ù šál-ma-a-šur a-na 12 ḫa-am-ša-tim ṭup-pu-šu i-lá-pá-at IGI zu-pá,Ḫabulá owes 1/2 mina 7 1/2 shekels silver to Puzur-Aššur.,oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,a9ca4fd0-005a-4e90-bcbe-60ea4458a48f,,debt note,Cuneiform Tablet Kt a/k 846 (AKT 1 67),,,37,10,taskform_winner_a1_silver_builder
0.5 ma-na 7.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-na ša ṭup-pì-šu ḫa-ar-mì-im i li-bi4 i-ku-pì-a iš-tù ḫa-mu-uš-tim ša e-lá-ma ù kur-ub-IŠTAR ITU.1.KAM qá-ra-a-tim li-mu-um e-lá-li 1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb IGI bu-ur-qá-nim DUMU kà-kà-ba-nim IGI šu-IŠTAR DUMU šu-a-a,"Ikuppiya owes (me) 37 1/2 shekels certified silver from the matter of the sealed tablet.
He will add 1 1/2 shekels per mina per month as interest from the ḫamuštum week of Elama and Kurub-Ištar, month Qarrātum, eponymate of Elāli.
Witnesses: Burqānum s. Kakkabānum, Šū-Ištar s. Šuaya.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,f4a08131-02d9-47ed-3845-f63d73957762,,debt note,Cuneiform Tablet VS 26 94 (VAT 9278),,,40,47,taskform_winner_a1_silver_builder
0.5 ma-na 7.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er da-ga-ni-a sú-na-da i-šu iš-tù ḫa-mu-uš-tim ša ḫu-ra-ṣa-nim a-na 1 ma-na-im 2 GÍN.TA i-na ITU ú-ṣa-áb ITU té-i-na-tim li-mu-um sú-kà-li-a IGI ḫa-ba-tí IGI sú-pí-lá-aḫ,"Dagānia owes Suen-nādā 37 1/2 shekels refined silver.
He will add 2 shekels per mina per month (as interest) from the ḫamuštum of Ḫuraṣānim.
Month: Teʾinātim.
Eponymate: Sukkallīya
Witnesses: Ḫabati, Suppilaḫ.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,7a068237-82c2-4227-8f38-824ceb10bacc,,unknown,Cuneiform Tablet ICK 1 148,,,30,31,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR i-ṣé-er a-šùr-na-da ḫa-ri-ma i-šu iš-tù ḫa-ra-nim i-na tù-a-ri-šu 15 GÍN KÙ.BABBAR i-ša-qal i-na ša-ni-tim ḫa-ra-nim i-na tù-a-ri-šu-ma 15 GÍN-ma KÙ.BABBAR i-ša-qal-ma ù ša-bu-ú IGI šu-bé-lim IGI pé-ru-a,"½ Mine Silber hat zu Lasten des Aššurnādā Ḫarima gut.
Bei seiner Rückkehr von der (ersten), (Geschäfts)reise wird er 15 Seqel Silber zahlen.
Bei seiner Rückkehr von der zweiten (Geschäfts)reise wird er wiederum 15 Seqel Silber zahlen; dann ist er (der Gläubiger) befreidigt.
Vor Šūbēlum, vor Beru’a.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,d4b17eaa-d5bb-4874-bfac-ff110da14aaa,,debt note,Cuneiform Tablet ATHE 4,,,30,47,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR i-ṣé-er šu-sú-en6 DUMU a-wa-ar-na-ḫu-uš i-ku-nu-um i-šu iš-tù ḫa-mu-uš-tim ša a-né-nim ù la-li-im a-na 6 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-ab IGI ì-lí-áš-ra-ni DUMU a-šur-DU10,"Šū-Suen s. Awarnaḫuš owes 1/2 mina silver to Ikūnum
From the ḫamuštum of A-né-nim and Lālim he has 6 weeks to pay.
If he does not pay the word of the colony will be added in interest.
Witness: Ili-ašranni s. Aššur-ṭāb",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,fcbd0ce6-4980-4957-94c1-05308b46c374,,debt note,Cuneiform Tablet A 4,,,31,41,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR i-ṣé-er šé-sú-ur šar-ni-kà-an i-šu iš-tù ḫa-mu-uš-tim ša ú-ṣú-ur-ša-IŠTAR a-na 4 ITU.KAM-im i-ša-qal IGI a-lu-lu IGI ar-ší-aḫ DUMU šu-a-nim,"Šezur owes Šarnikan 1/2 minas silver.
He will pay four months from the ḫamuštum of Uṣur-ša-Ištar.
Witnesses: Alulu, Arši-aḫ s. Šū-Anum.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,66de4cf2-36f6-459a-992e-1d76ef752aa4,,unknown,Cuneiform Tablet Kt e/k 157,,,21,21,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR li-tí SIG5-tim i-ṣé-er šu-{d}EN.LÍL ù a-šur-ni-im-ri šu-lá-ba-an i-šu iš-tù ḫa-mu-uš-tim ša pu-šu-ke-en6 ù a-šùr-ma-lik a-na 2 ITU.KAM i-ša-qú-lu šu-ma lá iš-qú-lu ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣú-bu ITU.KAM te9-i-na-tim li-mu-um ku-bi4-a KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ra-ki-is IGI DU10-ṣí-lá-a-šùr IGI en-um-a-šùr,"Šū-Enlil and Aššur-nimrī owe Šū-Laban 1/2 mina fine quality silver.
They will pay two months from the ḫamuštim of Pūšu-kēn and Aššur-mālik.
If he does not pay (on time), he will add interest at the rate of the colony.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,e88d4536-3043-449b-a31e-43859cb49b38,,debt note,Cuneiform Tablet Kt o/k 148 (AKT 4 5),,,42,39,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pa-am i-ṣé-er a-šur-ma-lik dan-a-šur i-šu a-na 30 ḫa-am-ša-tim i-be-el šu-ma i-na ú-mì-šu ma-al-ú-tim lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb iš-tù ḫa-mu-uš-tim ša dan-a-šur ITU.1.KAM ṣí-ip-im li-mu-um pu-zu-ta-a IGI a-šur-GAL DUMU en-na-nim IGI a-gi5-a DUMU <gap>,"If he does not pay on time, he will add interest at the rate of the colony.
Witnesses: Aššur-rabi s. Ennanim, Agiya s. ?",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,fa7d661e-4e7e-4602-9b2b-1d94fca9996a,,debt note,Cuneiform Tablet Kt o/k 129 (AKT 4 9),,,39,24,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-na a-lim{ki} a-na en-na-sú-en6 ša a-na bé-ú-lá-tim a-dí-nu-šu-ni um-ma en-na-sú-en6-ma ša ki-ma ku-a-tí i-na a-lim{ki} ṭup-pí il5-pu-tù šu-ma ša ki-ma i-a-ti i-na a-lim{ki} ṭup-pu-šu il5-pu-tù 0.5 ma-na KÙ.BABBAR a-na ša ki-ma i-a-ti i-ša-qal i-ša-<gap> ṭup-pu-šu a-ni-um i-mu-at šu-ma ṭup-pu-šu ša ki-ma i-a-ti lá il5-pu-tù 0.5 ma-na KÙ.BABBAR i-na a-lim{ki} šál-ma-am i-na-sú-en6 i-ša-qal IGI ša-lim-a-ḫi-im IGI pu-šu-ke-en6 IGI ḫu-ra-ṣa-nim,"Regarding the 1/2 mina refined silver in the city which I gave to Enna-Suen for management, Enna-Suen said, ""Your representatives drew up my tablet in the city.""
If my representatives wrote up his tablet in the city, he will pay the 1/2 mina silver to my representatives.
In that eventuality (?) this tabelt of his will be dead.
If my representatives did not draw up his tablet, Enna-Suen will pay 1/2 mina silver in the city in full.
Witnesses: Pūšu-kēn, Šalim-aḫum, Ḫuraṣānum.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,ab5d5427-c501-4203-860f-0e20f11760f9,,debt note,Cuneiform Tablet BIN 6 240 (NBC 3865),,,62,82,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er DINGIR-mu-ta-pí-il5 id-na-a-a i-šu iš-tù ITU.KAM kán-war-ta a-na e-tí-šu i-ša-qal li-mu-um DINGIR-pí-la-aḫ DUMU da-am-qí-im IGI {d}EN.ZU-na-me-er IGI GAL-be-lim IGI šu-ḫu-bur,"Ilī-mutabbil owes Idnāya 1/2 mina refined silver.
He will pay ettišu from the month of Kanwarta.
Eponymate: DINGIR-pilaḫ s. Damqum.
Witnesses: Sîn-namer, Rab-bēlum, Šū-Ḫubur.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,82f3e34e-1192-43b2-8b09-78942b099de0,,debt note,Cuneiform Tablet Kt 86/k 169b (FS Duru 148 n. 21),,,24,24,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-lá-ḫi-im sú-e-ta-ta i-šu iš-tù ḫa-mu-uš-tim ša a-lá-ḫi-im ù bu-zi-a a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl ki-ma a-wa-at kà-ri-im ṣí-ib-tám i-na ITU.KAM ú-ṣa-áb ITU.KAM kán-wa-ar-ta li-mu-um sú-kà-lí-a IGI me-na-nim IGI {d}IŠKUR.GAL IGI qar-dum-{d}IŠKUR,"Al-aḫum owes Sueata 1/2 mina refined silver.
He will pay 13 ḫamuštum weeks from the ḫamuštum of Al-aḫum and Buzia.
If he does not pay (on time), he will add interest according to the rate of the colony per month.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,3a7e8edc-4599-4909-a195-b48f9cd3a918,,debt note,Cuneiform Tablet ATHE 3,,,38,40,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-šùr-ba-ni a-šùr-na-da i-šu iš-tù ḫa-mu-uš-tim ša šu-a-nim a-na ITU.3.KAM i-ša-qal šu-ma i-na u4-me-šu ma-al-ú-tim lá iš-qú-ul a-na 0.5 ma-na-im 1 GÍN.TA KÙ.BABBAR ú-ṣa-áb IGI šu-lá-áp-ra-at IGI PUZUR4-a-na,"Aššur-bāni owes 1/2 mina of refined silver to Aššur-nādā. reckoned from the week of Šū-Anum he must pay within 3 months; if he does not pay within his completed term he will add interest at the rate 1 shekel per half mina (monthly).
He must pay 3 months after the ḫamuštum week of Šū-Anum.
If he does not pay (on time) he will add (interest) at the rate of 1 shekel per 1/2 mina per month.
Witnessed by Šū-Ilabrat, witnessed by Puzur-Anna.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,ad62afdf-6a7c-075f-e466-bd1f94906242,,debt note,Cuneiform Tablet TC 3 226,,,32,82,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er lá-li-im a-ḫa-tum tí-šu ITU.KAM ku-zal-li li-mu-um a-šur-i-dí 1 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb a-ḫa-ma 2 GÍN KÙ.BABBAR 6 GÍN KÙ.BABBAR a ta-ad-mì-iq-tim a-ḫa-ma 1.5 GÍN KÙ.BABBAR ik-ri-bu ša a-šur mì-ma a-nim a-na lá-li-im a-dí-in,"Lālum owes Aḫātum 1/2 mina refined silver.
Month of Kuzalli, Year of Aššur-idī (REL 94).
He will add as interest 1 shekel per mina per month.
Separately, 2 shekels of silver, 6 shekels silver to the tadmiqtum, and separately, 1 1/2 shekel silver (for) the ikribū of Aššur--all this I gave to Lālum.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,e481e6ce-9b84-480e-94bd-111db03247ce,,unknown,Cuneiform Tablet RA 59 13,,,39,53,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er sú-sà-a pu-šu-ke-en6 i-šu ITU.KAM ma-ḫu-ur-DINGIR li-mu-um ša qá-tí ku-bi4-a a-na 20 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA ṣí-ib-tám a-na 1 ma-na-em i-na ITU.KAM ú-ṣa-áb IGI i-dí-ku-bi4-im DUMU a-šur-ma-lik IGI i-ku-pì-a,"Susaya owes Pūšu-kēn 1/2 mina refined silver.
He will pay 20 ḫamuštum weeks from the month Maḫḫur-ilī, the limmum following the one of Kūbiya.
If he does not pay (on time), he will add 1/2 shekel interest per mina per month.
Witnesses: Idī-Kūbum son of (Aššur-mālik); Ikūppiya.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,a9ab61cf-5963-c180-3898-27a76268fb99,,debt note,Cuneiform Tablet CCT 5 20d (BM 120508),,,36,47,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ḫa-nu-nu DUMU en-um-a-šur lí-qé-ep DUMU PÚZUR.IŠTAR i-šu ITU.KAM áb ša-ra-ni li-mu-um šu-ra-ma 0.33333 ma-na KÙ.BABBAR a-na 1 ša-na-at i-ša-qal 0.33333 ma-na KÙ.BABBAR a-na 2 ša-na-at i-ša-qal šu-ma lá iš-qú-u ki-ma a-wa-at kà-ri-im i-na ITU.KAM-im a-na 1 ma-na-im 1.5 GÍN.TA ṣí-ib-tám ú-ṣa-ab IGI šu-iš-ḫa-ra DUMU ku-ra-ra IGI id-na-a DUMU a-šur-i-mì-tí,"Ḫanunu s. Ennum-Aššur owes Lāqep s. Puzur-Ištar 0.5 mina refined silver.
He will pay 1/3 mina refined silver one year from the month of Ab šarrānē, eponymate Šū-rama.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,2f50a984-a15c-4d74-a730-4c21a0bb6e75,,debt note,Cuneiform Tablet Kt 98/k 121 (HethKongr. 4 112),,,54,28,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-na ša-ra-at-IŠTAR 10 GÍN KÙ.BABBAR ṣa-ru-pá-am ša ik-ri-bi4-a 5 GÍN KÙ.BABBAR ṣa-ru-pu-um ša ší-ša-aḫ-šu-šar a-na ša GAL re-im ša-a-mì-im 5 GÍN KÙ.BABBAR a-na ni-qí-šu a-na kur-ub-IŠTAR 5 GÍN KÙ.BABBAR ša a-šur-ì-mì-tí a-na ša-ra-at-IŠTAR 1.5 GÍN a-na 1 UDU-šu mì-ma a-nim a-na en-nam-a-šùr DUMU i-dí-sú-en6 áp-qí-id IGI i-dí-a-bi4-im IGI a-ni-na IGI a-ni-na DUMU PUZUR4-a-na,"1/2 mina of refined silver, its import duty added, its transport tariff paid, for Šarrat-Ištar;
5 10 shekels of refined silver from my votive offerings;
5 shekels of refined silver belonging to Šišahšušar for the purchase of a ring;
5 shekels of silver for his sacrifices for Kurub-Ištar;
5 shekels of silver belonging to Aššur-nēmedi for Šarrat-Ištar;
1 1/2 shekel for his sheep-all this I entrusted to Ennam-Aššur son of Iddin-Suen.
Witnessed by Iddin-abum; witnessed by Annina; witnessed by Annina son of Puzur-Anna",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,67d94ec6-c595-40f2-b474-e017242656e4,,contract of sale,Cuneiform Tablet KTH 26,,,61,83,taskform_winner_a1_silver_builder
0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú ù ša-du-a-sú i-nu-mì dan-a-šur a-na a-lim{ki} i-lu-ku bu-ṣa-num i-dá-šu-ma 1 ma-na KÙ.BABBAR ṣa-ru-pá-am a-na 30 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA a-na ITU.KAM-im ṣí-ib-tám ú-ṣa-áb IGI šu-IŠTAR IGI {d}IŠKUR-ṣú-lu-li,"If he does not pay (on time), he will add 1 1/2 shekels (per mina) per month as interest.",oare_published_silver,local_oare_assets_for_offline_research_only,published_agg_parent,1ba2ebae-5106-4ba3-941b-ab9b05e44c1b,,unknown,Cuneiform Tablet Kt a/k 421b (AKT 1 61 tab),,,35,19,taskform_winner_a1_silver_builder
