oare_id,parent_oare_id,chunk_index,chunk_mode,is_short_aligned,source,reference,prediction,src_char_len,ref_char_len,pred_char_len,pred_ref_char_ratio,pred_tok_len,ref_tok_len,pred_ref_tok_ratio,is_empty_pred,is_copy_source,has_bad_token_regex,is_exact_extra_id_0
05083743-603f-48b5-a6c7-f089ed845d94__c1of4,05083743-603f-48b5-a6c7-f089ed845d94,0,ratio,,"translate Akkadian to English: a-na a-ta-ta ù kà-nu-tim qí-bi₄-ma um-ma a-na-aḫ-ì-lí-ma 0.5 ma-na KÙ.KI ù 1.5 ma-na KÙ.BABBAR ša kà-nu-tim ša il₅-ba-ni ki-ma kà-nu-tim

Retrieved source: a-na a-ta-ta DUMU ma-num-ba-lúm-a-šùr ù kà-nu-tim DUMU.MÍ en-na-sú-in KIŠIB a-na-aḫ-ì-lí DUMU DU₁₀-ṣí-lá-a-šùr
Retrieved English hint: To Atata, son of Mannum-balum-Assur, and Kannutum, daughter of Ennam-Suen. Seal of Anah-ili, son of Tab-silli-Assur","Say to Atata and Kannutum, thus Anah-ili: ""(As for the) 0 5 mina of gold and 1 5 mina of silver, belonging to Kannutum, which silver Ili-bani, representing Kannutum, entrusted to me - here Ali-abum has caused me","To Atata, son of Mannum-balum-Assur, and Kannutum, daughter of Ennam-Suen. Seal of Anah-ili, son of Tabsilli-Assur. Seal of Anah-ili, son of Tabsilli-Assur.",437,211,156,0.7393364928909952,157,212,0.7405660377358491,False,False,False,False
05083743-603f-48b5-a6c7-f089ed845d94__c2of4,05083743-603f-48b5-a6c7-f089ed845d94,1,ratio,,"KÙ.BABBAR ip-qí-da-ni a-na-kam a-lá-bu-um ú-ni-ḫi-ma KÙ.BABBAR 1 ma-na ú-ša-ag-me-er a-na a-lim{ki} im-ta-ša-ra-ni-ma i-na dí-in a-lim{ki} KÙ.BABBAR ú KÙ.KI a-lá-bu-um i-lá-qé-ma a-na a-wa-at kà-nu-tim

Retrieved source: a-ma-kam KÙ.BABBAR ša a-na É a-lim{ki} a-bu-ni ḫa-bu-lu-ni-ma ṭup-pá-am ša dí-in a-lim{ki} tal-qé-a-ni ú ša-ni-am
Retrieved English hint: investors of Šalim-Aššur may make demands Do this and dispatch the 2 tablets with verdicts of the City plus a copy of the testament, and hire an attorney and send Aluwa and the attorney as soon as possible",trouble and caused expenses of 1 mina of silver He has now dragged me before the City and by verdict of the City Ali-abum will take that silver and gold and Ali-abum will be responsible for Kannutum's interests,"Investors of Šalim-Aššur may make demands Do this and dispatch the 2 tablets with verdicts of the City plus a copy of the testament, and hire an attorney and send Aluwa and the attorney as soon as possible",564,210,205,0.9761904761904762,209,211,0.990521327014218,False,False,False,False
05083743-603f-48b5-a6c7-f089ed845d94__c3of4,05083743-603f-48b5-a6c7-f089ed845d94,2,ratio,,"lá-bu-um i-za-az šu-ma kà-nu-tum a-na a-na-aḫ-ì-lí ta-tù-wa-ar a-lá-bu-um ú-ša-ḫa-sú-ú KÙ.BABBAR ú KÙ.KI šu-ut a-na É a-lim{ki} a-na ḫu-bu-ul ili₅-ba-ni i-ší-qí-il₅ a-ma-kam a-le té-er-tí ili₅-ba-ni i-ba-ší-ú ša 0.5 ma-na KÙ.KI pá-ša-lamₓ ù 1.5 ma-na KÙ.BABBAR ú ší-a-ma-tí-šu ṣa-áb-ta-ma mì-ṣí-a-ma li-qí-a ṭup-pá-am ša

Retrieved source: a-na a-na-aḫ-ì-lí ša ṭup-pì-šu lá ta-tù-ru-ú-ni ta-dí-nam šu-ma ṭup-pá-am ša ku-nu-ki-kà a-na-aḫ-ì-lí lá im-ta-aḫ-ra-ni 1 ma-na KÙ.BABBAR a-na a-lim{ki} a-na a…
Retrieved English hint: 3333 mina of silver of his debt-note Should Anah-ilī not recieve from me the tablet with your seal, then I will send to the City, to your father Abu-šalim, 1 mina of silver and as soon as he recieves that silver Abu-šal…","Should Kannutum come back on Anah-ili, then Ali-abum will clear him The aforementioned silver and gold have been paid to the City Office for (to cover) Ili-bani's debts Over there, wherever goods ordered by Ili-bani are available, seize for a value of 0 5 mina of pasallum gold and 1 5 mina of silver or what has been bought for it and take it at your own responsibility",From Anah-ilī son of Ṣilli-Aššur to Anah-ilī from hubul Ilī-bāni should pay 1 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of silver of hubul and 1 5 mina of si,745,370,376,1.0162162162162165,385,371,1.0377358490566038,False,False,False,False
05083743-603f-48b5-a6c7-f089ed845d94__c4of4,05083743-603f-48b5-a6c7-f089ed845d94,3,ratio,,"a-lim{ki} da-nam ša ki-ma KÙ.KI ú KÙ.BABBAR ša kà-nu-tí-ni ú-kà-al ú šu-ma ku-li-a i-lá-kam-ma a-wa-tim ú-ga-mar a-dí a-lá-kà-ni i-ta-ba-lá-šu a-wa-tim lá tù-ga-ma-ra

Retrieved source: 1 GÚ KÙ.BABBAR ḫa-bu-lá-tí ma-aṣ-a-ku ú-kà-al-kà um-ma en-nam-a-šur-ma ša ni-iš a-lim{ki} ú ru-ba-im ta-mu-ú lu ú-kà-al ki-ma ša lá ḫa-bu-lá-ak-šu-ni-ma sí-ki…
Retrieved English hint: "" Aššur-ṭāb answered: ""You owe me 1 talent of silver I take responsibility for holding you "" Ennam-Aššur said: ""Do keep in mind what was sworn by the City and the king - that he detains me although I do not owe him anyt…","I have a strong tablet of the City stating that the silver and gold belong to Kannutum And if Kuliya comes in order to settle the affair, hold him in play until I arrive, do not settle the affair ""","Aššur-ṭāb answered: ""You owe me 1 talent of silver I take responsibility for holding you "" Ennam-Aššur said: ""Do keep in mind what was sworn by the City and the king - that he detains me although I do not owe him """,590,197,214,1.0862944162436547,222,198,1.121212121212121,False,False,False,False
054fdba4-0cff-4153-969d-c77e42413e1c__c1of2,054fdba4-0cff-4153-969d-c77e42413e1c,0,ratio,,"translate Akkadian to English: 0.5 ma-na a be-a-lim a-na ú-ṣú-ur-ša-a-šur DUMU am-ri-a 0.3333 ma-na a-šur-be-el-a-wa-tim a me-er-i-šu ú ša-tí-li 0.3333 ma-na a kà-lu-ba 0.3333 ma-na a be-a-lim 10 GÍN a ta-ad-mì-iq-tim a-na a-šur-DU₁₀ DUMU ar-ší-aḫ a-dí-in IGI kur-ub-IŠTAR

Retrieved source: KIŠIB a-šur-be-el-a-wa-tim DUMU zu-ba KIŠIB i-dí-IŠTAR DUMU a-šur-ma-lik KIŠIB en-num-a-šur DUMU a-šur-UTU KIŠIB a-bu-ša-lim DUMU a-šur-be-el-a-wa-tim 0.3333 m…
Retrieved English hint: Seal of Aššur-bēl-awātim, seal of Zuba, seal of Iddin-Ištar, son of Aššur-mālik, seal of Ennam-Aššur, son of Aššur-šamšī, seal of Abu-šalim, son of Aššur-bēl-awātim 28 shekels of refined silver Abu-šalim, son of Aššur-b…",0 5 mina for a working capital to Uṣur-ša-Aššur son of Amriya,"Seal of Aššur-bēl-awātim seal of Zuba, seal of Iddin-Ištar, son of Aššur-mālik, seal of Ennam-Aššur, son of Aššur-bēl-awātim, seal of Ennam-Aššur, son of Aššur-bēl-awātim, seal of Ennam-Aššur, son of Aššur-bēl-awātim, seal of Ennam-Aššur, son of Aššur-bēl-awātim, seal of Ennam-Aššur, son of Aššur-bēl-awātim, seal of Ennam-Aššur, son of Aššu",697,61,342,5.60655737704918,385,67,5.746268656716418,False,False,False,False
054fdba4-0cff-4153-969d-c77e42413e1c__c2of2,054fdba4-0cff-4153-969d-c77e42413e1c,1,ratio,,"a-ḫi-šu 10 GÍN tù-ra-a 5 GÍN a-na ra-bi₄-im 10 GÍN a-na ṣa-aḫ-ri-im a-na me-er-e a-mur-IŠTAR ni-a-im mì-ma a-nim a-na be-a-lim a-dí 15 GÍN a-na am-tí-šu a-dí-in 1 ma-na 17 GÍN KI a-ku-za-nim

Retrieved source: 4 GÍN KÙ.BABBAR a-na a-ša-at a-mur-IŠTAR a-dí-in
Retrieved English hint: I gave 4 shekels of silver to Amur-Ištar's wife.",0 3333 mina: Aššur-bēl-awātim to his son and Šāt-ilī,I gave 4 shekels of silver to Amur-Ištar's wife. I gave 4 shekels of silver to Amur-Ištar's wife.,331,52,97,1.8653846153846156,100,60,1.6666666666666667,False,False,False,False
0677963f-3fac-4d49-b13e-9d6322bf6fb1__c1of3,0677963f-3fac-4d49-b13e-9d6322bf6fb1,0,ratio,,"translate Akkadian to English: en-um-a-šùr a-na a-lá-ḫi-im iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr-ma a-na a-lá-ḫi-im-ma al-kam lá-áš-a-al-kà um-ma a-lá-ḫu-um-ma a-na mì-nim ta-ša-a-lá-ni um-ma en-um-a-šùr-ma a-na ta-aḫ-sí-sá-tim ša a-na-ku ù a-ta ni-kà-sí

Retrieved source: en-um-a-šùr a-na a-lá-ḫi-im iṣ-ba-at-ni-a-tí-ma ṭup-pá-am na-áš-pé-er-tám la pá-tí-tám ú-kà-li-im-šu-ma um-ma en-um-a-šùr-ma ṭup-pu-um a-num ku-nu-ku-kà-a lá k…
Retrieved English hint: Ennam-Aššur seized us against Ali-ahum and showed him a missive that was not opened, and Ennam-Aššur said: Is this tablet under your seal or not "" Ali-ahum answered, having investigated it, saying:","Ennam-Aššur seized us against Ali-ahum and said to Ali-ahum: Come, let me question you "" Ali-ahum answered: ""Why do you want to question me "" Ennam-Aššur said: ""About the memoranda stating that I and you settled accounts","To Ennam-Aššur seized us against Ali-ahum and showed him a missive that was not opened, and Ennam-Aššur said: Is this was not opened, and Ennam-Aššur said: Is this was not opened, and Ennam-Aššur said: Is this was not opened, and Ennam-Aššur said: Is this was not opened, and Ennam-Aššur said: Is this was not opened, and Ennam-Aššur said: Is this was not opened, and En",656,220,370,1.681818181818182,385,225,1.711111111111111,False,False,False,False
0677963f-3fac-4d49-b13e-9d6322bf6fb1__c2of3,0677963f-3fac-4d49-b13e-9d6322bf6fb1,1,ratio,,"ni-sí-ú i ku-nu-ki-kà ù ku-nu-ki-a kà-an-kà-ni ik-ra-ni ú-lá kà-i-na-ni um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sá-tim ša ku-nu-ki-a ú ku-nu-ki-kà kà-an-kà-ni ke-na ku-nu-ku-a lá a-na-ki-ir um-ma en-um-a-šur-ma ša ni-iš a-lim{ki} <gap> ta-mu-ú

Retrieved source: ú ku-nu-ku-kà i-ki-ir ú-lá kà-i-in ša ni-kà-sí a-na-ku ú a-ta ni-sí-ú-ma ni-iz-ku-ú lá tù-na-ḫa-ni a-lá-ḫu-um en-um-a-šur e-pu-ul um-ma a-lá-ḫu-um-ma ta-aḫ-sí-…
Retrieved English hint: you and I settled accounts and settled. Do not obstruct me!"" Ali-ahum answered Ennam-Aššur, saying: ""It is the memoranda with your seal and my seal. Come on, let us seize three men and let us settle in accordance with t…","Contest or confirm to me that they are sealed by you and me "" Ali-ahum answered: ""As to the memoranda sealed by me and by you - yes, I do not contest my seal "" Ennam-Aššur said: ""Keep in mind what was sworn by the City","Ali-ahum answered Ennam-Aššur, saying: ""It is the memoranda with your seal and my sea "" Ali-ahum answered Ennam-Aššur, saying: ""It is the memoranda with your seal and my sea",657,218,173,0.7935779816513762,178,221,0.8054298642533937,False,False,False,False
0677963f-3fac-4d49-b13e-9d6322bf6fb1__c3of3,0677963f-3fac-4d49-b13e-9d6322bf6fb1,2,ratio,,"kà-i-lá <gap> a-na a-lim{ki} ú be-lí-a a-wa-tí bi₄-lá a-na a-wa-tim a-ni-a-tím kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-šur-GAL DUMU lá-qé-ep IGI ili₅-ba-ni DUMU a-mur-IŠTAR

Retrieved source: a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in IGI a-ku-za IGI MAR.TU-ba-ni IGI lá-qé-ep i-tur₄-DINGIR DUMU a…
Retrieved English hint: The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp Itūr-ilī son of Amur-Ištar is our (absent) partner","Bring my case to the City assembly and my lord "" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Aššur-rabi son of Lā-qēp, by Ilī-bāni son of Amur-Ištar ""","The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp Itūr-ilī son of Amur-Ištar",608,215,169,0.786046511627907,178,225,0.7911111111111111,False,False,False,False
06ec260a-bcc5-4762-b2ee-dfbc10cfbfbe,06ec260a-bcc5-4762-b2ee-dfbc10cfbfbe,0,none,,"translate Akkadian to English: ṭup-pu-ú ḫa-ru-mu-tum ša ší-bi-a ša me-er-e i-dí-a-bi₄-im

Retrieved source: DUB ḫa-ru-mu-tum ša nu-a-e
Retrieved English hint: Certified tablets concerning Anatolians.",Certified tablets with my witnesses concerning the sons of Iddin-abum.,"Iddin-abum: Certified tablets concerning Anatolians
Certified tablets concerning Anatolians
Certified tablets concerning Anatolians
Certified tablets concerning Anatolians",199,70,171,2.442857142857143,172,71,2.422535211267605,False,False,False,False
072fa62e-126a-4189-aa4f-c539b693ff07__c1of2,072fa62e-126a-4189-aa4f-c539b693ff07,0,ratio,,"translate Akkadian to English: a-na en-na-nim ù a-lá-ḫi-im qí-bi₄-ma um-ma PUZUR₄-a-šùr-ma 20 ma-na KÙ.BABBAR ku-nu-ki-a en-na-num na-ší KÙ.BABBAR i-na ma-na-i-šu áš-du a-na e-na-aḫ-DINGIR i-ta-ší-a-ma ṭup-pá-am ša ku-nu-ki-a li-dí-na-ku-nu-tí ki-lá-lá-ku-nu-ma li-tí-a-šu-ma ri-ḫi ú tù-ra-ma ku-un-kà-šu-ma a-šar a-šùr-ni-im-ri

Retrieved source: ma-na 2.3333 GÍN KÙ.BABBAR ku-nu-ki-a ú ṭup-pá-am ḫa-ar-ma-am ša ku-nu-ki-a šu-ḫu-bur <gap> li-dí-na-ku-nu-tí-ma ú a-tù-nu ṭup-pí-a pí-it-a-ma a-šar a-lá-ḫi-im…
Retrieved English hint: (plural) must open for my tablets, give him his tablet from Ali-ahum's (house) and place the tablet that Šu-hubur gives to you among my other tablets and seal (the box) with your seals. And the bundle should remain with…",To Ennānum and Ali-ahum from Puzur-Aššur: Ennānum brings 20 minas of silver under my seal Ašdu weighed the silver with his one-mina weight for Enah-ilī so let him give you a tablet with my seal Both of you should split (the envelope) <gap> and seal it again and leave it for Aššur-nimrī,"To Ennanum and Ali-ahum from Puzur-Aššur: Mana 2.3333 shekels of silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give the silver for my tablets, give t",753,286,382,1.3356643356643356,385,296,1.3006756756756757,False,False,False,False
072fa62e-126a-4189-aa4f-c539b693ff07__c2of2,072fa62e-126a-4189-aa4f-c539b693ff07,1,ratio,,"e-ez-ba-šu ki-ma KÙ.BABBAR ta-áš-qú-lá-ni ma-ri-a-am ṭù-ur-da-nim ù tí-ir-ta-ak-nu iš-tí pá-ni-e-ma a-li-ki li-li-kam a-ḫu-ú-a a-tù-nu iḫ-da mì-ma i-ṣé-ri-a ṣí-ib-tum lá i-lá-qé a-na-kam a-na AN.NA ša KÙ.BABBAR 1 ma-na ú-šé-lá-šu-um

Retrieved source: KÙ.BABBAR <gap> az <gap> ṣí-ib-tim li-iṣ-ḫi-ir ṣí-ib-tám lá ta-ga-mì-lá-šu ša-áš-qí-lá-šu-ma iš-tí a-li-ki-im pá-ni-e-ma šé-bi₄-lá-nim iḫ-da-ma ša-áš-qí-lá-šu…
Retrieved English hint: Make him no favours on the interest Make him pay and send it with the very first transport Take care to have him pay The tablet concerning his debt to the eponyms, concerning 30 minas, is in Ennanātum's possession Place…","When you have weighed the silver send me the <gap> Also, send me word with the first transport My dear brothers, take care so he does not take any interest from me I shall realise every mina of silver on the tin here for him",Take care to have him pay The tablet with the very first transport Take care to have him pay The tablet with the very first transport Take care to have him pay The tablet with the very first transport Take care to have him pay The tablet with the very first transport Take care to have him pay The tablet,656,224,304,1.3571428571428572,305,225,1.3555555555555556,False,False,False,False
0802d7e7-1be2-42b7-913b-62861455f45e,0802d7e7-1be2-42b7-913b-62861455f45e,0,none,,"translate Akkadian to English: 0.3333 ma-na 1.5 GÍN KÙ.BABBAR i-ṣé-er ḫa-bi-a ù a-ší-tí-šu a-lá-ḫu-um i-šu

Retrieved source: 12 GÍN KÙ.BABBAR i li-bi sá-li-a a-lá-ḫu-um i-šu
Retrieved English hint: Salliya owes 12 shekels of silver to Ali-ahum.",habiya and his wife owe 0.3333 mina 1.5 shekel of silver to Ali-ahum.,Salliya owes 12 shekels of silver to Ali-ahum.,245,69,46,0.6666666666666666,47,70,0.6714285714285714,False,False,False,False
092043d6-49a6-40cd-b867-5771e4babd95__c1of13,092043d6-49a6-40cd-b867-5771e4babd95,0,ratio,,"translate Akkadian to English: ra-bi-ṣú-um ša É šál-ma-a-šùr

Retrieved source: ra-bi-ṣú-um ša šál-ma-a-šùr ma-ma-ḫi-ir iš-al um-ma ra-bi-ṣú-um-ma i-na dí-in a-lim{ki} ḫu-sà-ru-um ša šál-ma-a-šùr ša i-na a-lim{ki} i-ší-ik-nu lu um-me-a-nu…
Retrieved English hint: Šalim-Aššur's attorney questioned Man-mahir The attorney said: According to a verdict of the City the lapis lazuli of Šalim-Aššur that was deposited in the City - whether investors of Šalim-Aššur have seized it or have…",The attorney of Šalim-Aššur's firm Ababa seized us and made us approach Ennam-Aššur and Ali-ahum (and said): According to the tablet of the City I shall collect all that Šalim-Aššur left behind and bring it,To a verdict of the City the lapis lazuli of Šalim-Aššur that was deposited in the City - whether investors of Šalim-Aššur have seized it or have…,483,206,146,0.7087378640776699,155,215,0.7209302325581395,False,False,False,False
092043d6-49a6-40cd-b867-5771e4babd95__c2of13,092043d6-49a6-40cd-b867-5771e4babd95,1,ratio,,"a-ba-ba iṣ-ba-at-ni-a-tí-ma a-na en-um-a-šùr ù a-lá-ḫi-im ù-ṭá-ḫi-ni-a-tí-ma i-na

Retrieved source: ù ṣí-li-a ša ki-ma a-la-ḫi-im a-na i-dí-a-šùr iṣ-ba-at-ni-a-tí-ma um-ma a-ba-ba ra-bi-ṣú-ma
Retrieved English hint: collect Šalim-Aššur's silver; also, I brought you a missive from Šalim-Aššur's investors from the month, eponymy of Aššur-malik son of Ali-ahum, stating that you must release 40 talents of good copper","to the City Come, show me the oustanding claims your father left and anything he left behind, then I shall assist you so they release it to you, and we can go to the City","I brought you a missive from Šalim-Aššur's silver; also, I brought you a missive from Šalim-Aššur's investors from the month, eponymy of Aššur-malik son of Ali-ahum, stating that you must release 40 talents of good copper",417,170,221,1.3,230,171,1.345029239766082,False,False,False,False
092043d6-49a6-40cd-b867-5771e4babd95__c3of13,092043d6-49a6-40cd-b867-5771e4babd95,2,ratio,,"ṭup-pí-im ša a-lim{ki} mì-ma šál-ma-a-šùr e-zi-bu ù-pá-ḫa-ar-ma a-na a-lim{ki}

Retrieved source: a-na i-dí-a-šùr-ma ṭup-pá-am ša a-lim{ki} ta-áš-me KÙ.BABBAR-ap ša-lim-a-šur ù-pá-ḫa-ar ù na-áš-pé-er-tám ša um-me-a-ni ša-lim-a-šur iš-tù ITU.KAM ḫu-bu-ur li-…
Retrieved English hint: that they entrusted to you, and you must not raise claim against Šalim-Aššur's sons. I have received the 40 talents of good copper about which you reached an agreement with Šalim-Aššur's investors, in accordance with th…","Yesterday I questioned you, saying: 'Pay whatever silver your father set down as owed by you and then let us go to the City ' Your brother Ali-ahum answered: 'Come, let me pay what silver my father wrote in the tablet,","That they entrusted to you, and you must not raise claim against Šalim-Aššur's sons. I have received the 40 talents of good copper about which you reached an agreement with Šalim-Aššur's investors, in accordance with the",503,218,220,1.0091743119266054,227,219,1.0365296803652968,False,False,False,False
092043d6-49a6-40cd-b867-5771e4babd95__c4of13,092043d6-49a6-40cd-b867-5771e4babd95,3,ratio,,"ù-ba-al lu ba-áb-tám a-bu-ku-nu e-zi-ib lu mì-ma e-zi-bu ba-a-nim

Retrieved source: KÙ.BABBAR e-zi-ib URUDU-im i-na ba-áb-tim ša a-
Retrieved English hint: for <gap> 8 donkeys, either Išuah's son <gap> 0.6666 mina of silver <gap> I sent to Tegarama <gap> of my father Two <gap> Aššur-lamassī from the house of <gap>-Aššur <gap> Šumma-libbi-Aššur <gap> them.""","and then let us go to the City ' But you keep giving me harsh answers instead of paying the silver, and you refuse to pay the silver Do not obstruct me, but show me where your father's outstanding claims are","For <gap> 8 donkeys, either Išuah's son <gap> 0.6666 mina of silver <gap> I sent to Tegarama <gap> of my father Two <gap> Aššur-lamassī from the house of <gap>-Aššur <gap> Šumma-libbi-Aššur <gap> them",359,207,200,0.966183574879227,210,208,1.0096153846153846,False,False,False,False
