oare_id,parent_oare_id,fold,group_key,group_kind,group_source
extpub__46d1e1ad-6000-b09b-6025-4d0c46760d96,extpub__46d1e1ad-6000-b09b-6025-4d0c46760d96,3,external|1.66666|ma-na|kù.babbar|l1,external_parent,silver_external
extpub__29eb2a1b-586a-4dcb-842c-3db017f3e525,extpub__29eb2a1b-586a-4dcb-842c-3db017f3e525,2,external|1.66666|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__e85325ee-a6b1-129e-212b-63c6786efa66,extpub__e85325ee-a6b1-129e-212b-63c6786efa66,3,external|1.66666|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__9f46375f-eacf-4607-b3d7-d3212f3e136c,extpub__9f46375f-eacf-4607-b3d7-d3212f3e136c,4,external|1.66666|ma-na|kù.babbar|l7,external_parent,silver_external
extpub__f5f41f5f-1ef9-0d31-b1b0-a17adab76035,extpub__f5f41f5f-1ef9-0d31-b1b0-a17adab76035,2,external|1.8333300000000001|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__dc156c04-8f05-abb3-445c-4bda301a1a94,extpub__dc156c04-8f05-abb3-445c-4bda301a1a94,4,external|10|gín|kù.babbar|l9,external_parent,silver_external
extpub__f0b4e0e0-6096-6698-fd41-34d85fbd1e87,extpub__f0b4e0e0-6096-6698-fd41-34d85fbd1e87,3,external|10|gín|kù.babbar|l5,external_parent,silver_external
extpub__3939bb6a-9fab-00e6-4bd5-f6f3f8db5c95,extpub__3939bb6a-9fab-00e6-4bd5-f6f3f8db5c95,3,external|10|gín|kù.babbar|l4,external_parent,silver_external
extpub__21cda90a-3157-4487-ac3d-7795aa7a9b60,extpub__21cda90a-3157-4487-ac3d-7795aa7a9b60,3,external|10|gín|kù.gi|l4,external_parent,silver_external
extpub__60128f40-93f3-4bc0-a336-5665687e50fd,extpub__60128f40-93f3-4bc0-a336-5665687e50fd,3,external|10|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__d8ca8d3b-8993-415b-1510-876fad9728c8,extpub__d8ca8d3b-8993-415b-1510-876fad9728c8,4,external|10|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__a6bf3efc-a6b4-4e4c-ac7f-92d11d33f36e,extpub__a6bf3efc-a6b4-4e4c-ac7f-92d11d33f36e,3,external|10|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__e977e211-2123-4081-85b6-6abbb815e810,extpub__e977e211-2123-4081-85b6-6abbb815e810,3,external|10|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__e904cf04-3229-4f1e-806d-3e8a28071853,extpub__e904cf04-3229-4f1e-806d-3e8a28071853,4,external|10|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__02176c1f-e00b-4716-b41a-5ad8271c165d,extpub__02176c1f-e00b-4716-b41a-5ad8271c165d,4,external|10|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__75958e62-7e1a-b253-b9b9-4669437491ab,extpub__75958e62-7e1a-b253-b9b9-4669437491ab,4,external|10|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__d451bff1-89f5-4e68-bc91-0beb93cadd46,extpub__d451bff1-89f5-4e68-bc91-0beb93cadd46,3,external|10|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__a24db14a-c3b8-44ba-99b8-212ef95b7c47,extpub__a24db14a-c3b8-44ba-99b8-212ef95b7c47,3,external|10|ma-na|urudu|l3,external_parent,silver_external
extpub__19304e52-3858-4c0b-96bf-b04c2c6f1a11,extpub__19304e52-3858-4c0b-96bf-b04c2c6f1a11,3,external|10.5|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__d2b1d903-1da3-98e1-309f-7445115bc66b,extpub__d2b1d903-1da3-98e1-309f-7445115bc66b,3,external|10.66666|ma-na|5|l6,external_parent,silver_external
extpub__a82b9d75-cada-43e6-a810-4b22967a4a55,extpub__a82b9d75-cada-43e6-a810-4b22967a4a55,3,external|10.66666|ma-na|an.na|l3,external_parent,silver_external
extpub__ab31f274-095b-452d-b13e-7382420b04c3,extpub__ab31f274-095b-452d-b13e-7382420b04c3,4,external|10.66666|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__fc9a9783-52d5-4232-a5d9-61fdf0e8b817,extpub__fc9a9783-52d5-4232-a5d9-61fdf0e8b817,2,external|11|ma-na|10|l3,external_parent,silver_external
extpub__0863009e-19fc-e293-de55-767484f4286c,extpub__0863009e-19fc-e293-de55-767484f4286c,1,external|11|ma-na|17|l6,external_parent,silver_external
extpub__9d63f7d9-4edb-30a4-6648-1a668d844131,extpub__9d63f7d9-4edb-30a4-6648-1a668d844131,4,external|11|ma-na|kù.babbar|l6,external_parent,silver_external
extpub__35f21f03-02e8-4378-877d-40481575f861,extpub__35f21f03-02e8-4378-877d-40481575f861,1,external|11|ma-na|kù.babbar|l7,external_parent,silver_external
extpub__e8d1bea7-71a7-c708-d66e-904a7887c790,extpub__e8d1bea7-71a7-c708-d66e-904a7887c790,3,external|11|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__d7fc298e-d116-d166-c3bc-142245a92c73,extpub__d7fc298e-d116-d166-c3bc-142245a92c73,1,external|11-<gap>|gín|kù.babbar|l4,external_parent,silver_external
extpub__2c6f08fe-6af8-41bc-a2da-b7e57482371c,extpub__2c6f08fe-6af8-41bc-a2da-b7e57482371c,4,external|11.33333|ma-na|5|l2,external_parent,silver_external
extpub__ebd949f1-336f-9101-1b4f-29895c91d2c2,extpub__ebd949f1-336f-9101-1b4f-29895c91d2c2,1,external|12|gín|kù.babbar|l3,external_parent,silver_external
extpub__8d10a0ba-1286-8466-2773-43530d309236,extpub__8d10a0ba-1286-8466-2773-43530d309236,1,external|12|gín|kù.babbar|l4,external_parent,silver_external
extpub__63316bcf-6ac1-4646-a366-37524fe34b89,extpub__63316bcf-6ac1-4646-a366-37524fe34b89,1,external|12|gín|kù.babbar|l4,external_parent,silver_external
extpub__7664182a-0b55-9210-d92b-078212ad6fab,extpub__7664182a-0b55-9210-d92b-078212ad6fab,1,external|12|gín|kù.babbar|l3,external_parent,silver_external
extpub__7994b774-c24d-78d9-4161-eef170f81078,extpub__7994b774-c24d-78d9-4161-eef170f81078,1,external|12|túg|é|l2,external_parent,silver_external
extpub__b64f2c7f-c113-450e-a5a1-99c51e48d987,extpub__b64f2c7f-c113-450e-a5a1-99c51e48d987,1,external|12|ma-na|kù.babbar|l8,external_parent,silver_external
extpub__b92aa6f6-085d-22ec-949f-98b1dfe059b2,extpub__b92aa6f6-085d-22ec-949f-98b1dfe059b2,4,external|12.5|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__e459ea93-2766-cb65-cc32-0134cc3e89ba,extpub__e459ea93-2766-cb65-cc32-0134cc3e89ba,3,external|12.5|ma-na|kù.babbar|l6,external_parent,silver_external
extpub__bd211716-1619-0ad2-179c-d5c8092f4edd,extpub__bd211716-1619-0ad2-179c-d5c8092f4edd,4,external|13|ma-na|10|l2,external_parent,silver_external
extpub__da77e593-329b-45e2-b60f-6ac27e4486ae,extpub__da77e593-329b-45e2-b60f-6ac27e4486ae,2,external|13.66666|gín|kù.babbar|l10,external_parent,silver_external
extpub__ea1de114-c2a7-42ab-b84c-3a8a46485167,extpub__ea1de114-c2a7-42ab-b84c-3a8a46485167,3,external|14|gín|kù.babbar|l5,external_parent,silver_external
extpub__01fced09-19aa-b47c-c69e-fd48997ff1ad,extpub__01fced09-19aa-b47c-c69e-fd48997ff1ad,1,external|14|gín|kù.babbar|l3,external_parent,silver_external
extpub__ae181159-586d-4147-bd8f-644288e7cfc2,extpub__ae181159-586d-4147-bd8f-644288e7cfc2,1,external|14|gú|urudu|l4,external_parent,silver_external
extpub__5fe30f38-f60c-7cad-2f38-af0f90990d70,extpub__5fe30f38-f60c-7cad-2f38-af0f90990d70,1,external|14.83333|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__319f8b6d-ce99-373b-d6da-193539bacfd5,extpub__319f8b6d-ce99-373b-d6da-193539bacfd5,4,external|15|gín|kù.babbar|l3,external_parent,silver_external
extpub__cedb36cd-3219-498a-90cb-29aa143fa3f8,extpub__cedb36cd-3219-498a-90cb-29aa143fa3f8,3,external|15|gín|kù.babbar|l3,external_parent,silver_external
extpub__1a94b894-e07a-4045-8e2a-ba308ccd0415,extpub__1a94b894-e07a-4045-8e2a-ba308ccd0415,2,external|15|gín|kù.babbar|l4,external_parent,silver_external
extpub__2d501011-3c78-9999-3fb4-2c5218cd1000,extpub__2d501011-3c78-9999-3fb4-2c5218cd1000,4,external|15|gín|kù.babbar|l5,external_parent,silver_external
extpub__982f4e51-36f2-424e-bfc8-e9a375b74da0,extpub__982f4e51-36f2-424e-bfc8-e9a375b74da0,4,external|15|gín|kù.babbar|l4,external_parent,silver_external
extpub__329935fe-1153-48d1-a1b2-407527584ed7,extpub__329935fe-1153-48d1-a1b2-407527584ed7,3,external|15|gín|kù.babbar|l3,external_parent,silver_external
extpub__2763a6eb-5a8f-ec3d-d6eb-52548ed78656,extpub__2763a6eb-5a8f-ec3d-d6eb-52548ed78656,2,external|15|gín|kù.babbar|l4,external_parent,silver_external
extpub__f9608bf1-1cf6-4bcb-b110-42b6513b7c9e,extpub__f9608bf1-1cf6-4bcb-b110-42b6513b7c9e,4,external|15|gín|kù.babbar|l4,external_parent,silver_external
extpub__50b08a1c-6cba-4fae-93bb-d9093c0a591f,extpub__50b08a1c-6cba-4fae-93bb-d9093c0a591f,4,external|15|gú|urudu|l7,external_parent,silver_external
extpub__7e083fd9-c897-2c03-22c3-ac1decd73133,extpub__7e083fd9-c897-2c03-22c3-ac1decd73133,2,external|15|ma-na|an.na|l8,external_parent,silver_external
extpub__2dc4ae35-c637-3a0b-ff7c-935ad1de5191,extpub__2dc4ae35-c637-3a0b-ff7c-935ad1de5191,2,external|15|ma-na|kù.babbar|l7,external_parent,silver_external
extpub__1e09c056-b416-4d5a-aa0b-cee5afcd0884,extpub__1e09c056-b416-4d5a-aa0b-cee5afcd0884,2,external|15|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__fa616c6b-81b6-4e56-b42d-5a5954eba68e,extpub__fa616c6b-81b6-4e56-b42d-5a5954eba68e,4,external|15|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,extpub__315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,2,external|15|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__8a708889-3093-43a3-9efc-f01b2baa98fa,extpub__8a708889-3093-43a3-9efc-f01b2baa98fa,4,external|15|ma-na|kù.babbar|l6,external_parent,silver_external
extpub__467aae38-1ab4-434a-a479-0ef90bb71752,extpub__467aae38-1ab4-434a-a479-0ef90bb71752,2,external|15|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__c7db4f8c-85f0-4955-ac2f-e214455ddb1b,extpub__c7db4f8c-85f0-4955-ac2f-e214455ddb1b,2,external|15.5|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__48d96297-bb58-55c5-6207-cfaaca4845cc,extpub__48d96297-bb58-55c5-6207-cfaaca4845cc,4,external|16|gín|kù.babbar|l5,external_parent,silver_external
extpub__9ce80797-485f-4ad6-a3eb-477180b48f05,extpub__9ce80797-485f-4ad6-a3eb-477180b48f05,3,external|16|gín|kù.babbar|l3,external_parent,silver_external
extpub__7ffedae3-5409-c094-cc73-8fc323f386d1,extpub__7ffedae3-5409-c094-cc73-8fc323f386d1,4,external|16|gín|kù.babbar|l4,external_parent,silver_external
extpub__6876d988-bbe6-c2de-4668-079eb2afa301,extpub__6876d988-bbe6-c2de-4668-079eb2afa301,1,external|16.5|gín|kù.gi|l4,external_parent,silver_external
extpub__ef7d38bc-df71-4437-82e5-85dc33d58b62,extpub__ef7d38bc-df71-4437-82e5-85dc33d58b62,1,external|17|gín|kù.babbar|l3,external_parent,silver_external
extpub__955e1819-2798-445a-95d4-a98addd3d2f7,extpub__955e1819-2798-445a-95d4-a98addd3d2f7,2,external|18|gín|kù.babbar|l5,external_parent,silver_external
extpub__68749a05-117f-409e-b5e0-ec4b79c11b7f,extpub__68749a05-117f-409e-b5e0-ec4b79c11b7f,1,external|18|ma-na|<gap>|l5,external_parent,silver_external
extpub__f97c070f-7979-4e1e-9590-f34aaaec0249,extpub__f97c070f-7979-4e1e-9590-f34aaaec0249,1,external|18|ma-na|lá|l5,external_parent,silver_external
extpub__5c5a8534-3465-498b-aae9-3d40685cbcbb,extpub__5c5a8534-3465-498b-aae9-3d40685cbcbb,3,external|18.5|gín|kù.babbar|l5,external_parent,silver_external
extpub__c5dee8b7-c77f-427c-9c30-1398b284a178,extpub__c5dee8b7-c77f-427c-9c30-1398b284a178,3,external|18.83333|ma-na|6.25|l8,external_parent,silver_external
extpub__4a09c8c6-21d4-8c73-6ec4-e0af29c3f03c,extpub__4a09c8c6-21d4-8c73-6ec4-e0af29c3f03c,1,external|19.33333|gín|15|l5,external_parent,silver_external
extpub__7c425734-e7f7-4a4e-a102-e352c6817c42,extpub__7c425734-e7f7-4a4e-a102-e352c6817c42,2,external|2|gín|kù.babbar|l1,external_parent,silver_external
extpub__904c3047-586d-4cd8-8bbb-229519003676,extpub__904c3047-586d-4cd8-8bbb-229519003676,2,external|2|gú|13.5|l4,external_parent,silver_external
extpub__82a8cb91-3909-4c10-b616-d1d050c528bf,extpub__82a8cb91-3909-4c10-b616-d1d050c528bf,3,external|2|gú|50|l5,external_parent,silver_external
extpub__24acccc4-2424-e1a9-575d-8cf3467cc871,extpub__24acccc4-2424-e1a9-575d-8cf3467cc871,3,external|2|gú|an.na|l8,external_parent,silver_external
extpub__bf0165d8-ca8f-f1bc-6d86-e35a5c015242,extpub__bf0165d8-ca8f-f1bc-6d86-e35a5c015242,2,external|2|ma-na|10|l7,external_parent,silver_external
extpub__9dcb5f02-fc2a-465d-a47b-7b6401dd85ae,extpub__9dcb5f02-fc2a-465d-a47b-7b6401dd85ae,1,external|2|ma-na|10|l4,external_parent,silver_external
extpub__b0af4555-0c68-4864-bee3-1e0ad658a773,extpub__b0af4555-0c68-4864-bee3-1e0ad658a773,3,external|2|ma-na|3.5|l7,external_parent,silver_external
extpub__c04585ff-54ea-41a6-85ea-4c4d203c5dd5,extpub__c04585ff-54ea-41a6-85ea-4c4d203c5dd5,1,external|2|ma-na|9|l5,external_parent,silver_external
extpub__ca51c8a7-0b65-9162-113c-d2ba8d548760,extpub__ca51c8a7-0b65-9162-113c-d2ba8d548760,4,external|2|ma-na|kù.babbar|l2,external_parent,silver_external
extpub__9e8b7280-531e-9ada-ed65-2d739478c616,extpub__9e8b7280-531e-9ada-ed65-2d739478c616,4,external|2|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__bc152d71-743c-4429-8c76-3162e2baf01c,extpub__bc152d71-743c-4429-8c76-3162e2baf01c,4,external|2|ma-na|kù.babbar|l7,external_parent,silver_external
extpub__bade4d42-c9aa-4e6e-a30c-616f53e151d1,extpub__bade4d42-c9aa-4e6e-a30c-616f53e151d1,1,external|2|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__3741a71d-2fcb-4bd3-be80-09c7d7cd3ebf,extpub__3741a71d-2fcb-4bd3-be80-09c7d7cd3ebf,3,external|2|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__0890a642-8c2d-ad16-e1dc-1a8011d7c707,extpub__0890a642-8c2d-ad16-e1dc-1a8011d7c707,4,external|2|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__16b9c25f-3895-4542-9eb5-79109d0956b0,extpub__16b9c25f-3895-4542-9eb5-79109d0956b0,1,external|2|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__7b8b9d51-b06b-4c7e-aa75-08f59a446655,extpub__7b8b9d51-b06b-4c7e-aa75-08f59a446655,4,external|2|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__de207a62-7ae9-4c27-a1d4-d5e0a246c8d7,extpub__de207a62-7ae9-4c27-a1d4-d5e0a246c8d7,3,external|2|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__95459c62-3265-4c33-8b24-620a014da848,extpub__95459c62-3265-4c33-8b24-620a014da848,2,external|2|ma-na|kù.babbar|l6,external_parent,silver_external
extpub__068623c9-c424-40fe-8fdc-d260e559926d,extpub__068623c9-c424-40fe-8fdc-d260e559926d,1,external|2|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__948ceeec-f8e3-4dd5-93c2-d9517d8651c3,extpub__948ceeec-f8e3-4dd5-93c2-d9517d8651c3,3,external|2|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__b2efdd72-2ec0-4d5f-9e84-eeaa10462d61,extpub__b2efdd72-2ec0-4d5f-9e84-eeaa10462d61,3,external|2|ma-na|kù.babbar|l2,external_parent,silver_external
extpub__76b2484b-29f1-64d3-a032-511c50cbc7ed,extpub__76b2484b-29f1-64d3-a032-511c50cbc7ed,3,external|2|né-pí-šu|15|l9,external_parent,silver_external
extpub__4cb19a38-486e-4c48-b039-80c41e0dd389,extpub__4cb19a38-486e-4c48-b039-80c41e0dd389,2,external|2.33333|ma-na|2|l7,external_parent,silver_external
extpub__260f541a-470f-9ab1-abde-83d966fae404,extpub__260f541a-470f-9ab1-abde-83d966fae404,4,external|2.33333|ma-na|3.6666600000000003|l2,external_parent,silver_external
extpub__8bfb4a77-351b-4497-fb8f-abd3862ecc12,extpub__8bfb4a77-351b-4497-fb8f-abd3862ecc12,2,external|2.33333|ma-na|4|l5,external_parent,silver_external
extpub__c833d6cc-c0a5-4dff-8b0e-862944df1673,extpub__c833d6cc-c0a5-4dff-8b0e-862944df1673,1,external|2.33333|ma-na|4|l4,external_parent,silver_external
extpub__f22d49bc-c2ce-4f7b-b3cc-ba6bd00410ac,extpub__f22d49bc-c2ce-4f7b-b3cc-ba6bd00410ac,1,external|2.33333|ma-na|5|l6,external_parent,silver_external
extpub__cdb835ca-080c-4ddc-a4ad-8f5f6c8dd59b,extpub__cdb835ca-080c-4ddc-a4ad-8f5f6c8dd59b,3,external|2.33333|ma-na|kù.babbar|l6,external_parent,silver_external
extpub__e2f4a144-c531-42eb-a366-53c07c4b5a94,extpub__e2f4a144-c531-42eb-a366-53c07c4b5a94,2,external|2.33333|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__fcc8b963-6c02-4d1f-97e8-e816ec78145f,extpub__fcc8b963-6c02-4d1f-97e8-e816ec78145f,3,external|2.5|gú|3|l5,external_parent,silver_external
extpub__f7dc79c2-5d3a-42bf-8348-900e640ab4b1,extpub__f7dc79c2-5d3a-42bf-8348-900e640ab4b1,4,external|2.5|ma-na|<gap>|l4,external_parent,silver_external
extpub__619af624-f619-401a-b775-752c146f48c6,extpub__619af624-f619-401a-b775-752c146f48c6,1,external|2.5|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__d05451ac-5f2b-157d-fa0f-c24b642fbdfc,extpub__d05451ac-5f2b-157d-fa0f-c24b642fbdfc,2,external|2.5|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__ee9b412d-a5e5-455d-9ef6-875bb017400e,extpub__ee9b412d-a5e5-455d-9ef6-875bb017400e,3,external|2.5|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__69566f84-d9d4-40ea-bcc1-10f8c2c64454,extpub__69566f84-d9d4-40ea-bcc1-10f8c2c64454,2,external|2.6666600000000003|ma-na|4.33333|l1,external_parent,silver_external
extpub__c57e6909-85e4-a151-3c34-9f5decdd13b6,extpub__c57e6909-85e4-a151-3c34-9f5decdd13b6,4,external|2.83333|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__e202ac3b-131c-b35c-a9ca-79accffd628e,extpub__e202ac3b-131c-b35c-a9ca-79accffd628e,2,external|20|gú|an.na|l5,external_parent,silver_external
extpub__b652089e-89fe-416f-b7c0-c5fefb57eff8,extpub__b652089e-89fe-416f-b7c0-c5fefb57eff8,1,external|23.5|ma-na|3|l5,external_parent,silver_external
extpub__20128a8b-a963-4126-a713-8266da50bd17,extpub__20128a8b-a963-4126-a713-8266da50bd17,3,external|23.5|ma-na|kù.babbar|l8,external_parent,silver_external
extpub__bff411ef-5eef-0a5d-26ea-db4431484895,extpub__bff411ef-5eef-0a5d-26ea-db4431484895,2,external|25|ma-na|kù.babbar|l6,external_parent,silver_external
extpub__cd3dfc3b-4833-87b9-4fb1-e2a81944dbf7,extpub__cd3dfc3b-4833-87b9-4fb1-e2a81944dbf7,2,external|25|ma-na|kù.babbar|l2,external_parent,silver_external
extpub__0203d894-6648-6e8b-5763-86fb3bfd1e08,extpub__0203d894-6648-6e8b-5763-86fb3bfd1e08,1,external|28|ma-na|urudu|l4,external_parent,silver_external
extpub__b7cba7f4-1c06-4128-a9f6-8c62d070a160,extpub__b7cba7f4-1c06-4128-a9f6-8c62d070a160,3,external|3|0.5|ma-na|l3,external_parent,silver_external
extpub__45704001-fb21-9868-ceb9-c2de877e1b89,extpub__45704001-fb21-9868-ceb9-c2de877e1b89,4,external|3|túg|ù|l2,external_parent,silver_external
extpub__eed98f0b-5504-444d-8c03-c533a6113943,extpub__eed98f0b-5504-444d-8c03-c533a6113943,2,external|3|ma-na|15|l8,external_parent,silver_external
extpub__5e0f2392-47ea-4995-82d9-cdcbf06bc31f,extpub__5e0f2392-47ea-4995-82d9-cdcbf06bc31f,1,external|3|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__8e406e5b-715b-4ddd-af78-dc5331a9dcc6,extpub__8e406e5b-715b-4ddd-af78-dc5331a9dcc6,4,external|3|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__33933254-5f5d-de32-13dc-9af5e080ac65,extpub__33933254-5f5d-de32-13dc-9af5e080ac65,2,external|3|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__5642660d-41de-4635-e221-2601db3000e5,extpub__5642660d-41de-4635-e221-2601db3000e5,3,external|3|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__a98c69d9-15a2-4239-a47d-5ff663b98200,extpub__a98c69d9-15a2-4239-a47d-5ff663b98200,2,external|3|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__2e09ce3a-432b-4268-9d0d-a071258fdaa4,extpub__2e09ce3a-432b-4268-9d0d-a071258fdaa4,4,external|3|ma-na|kù.babbar|l8,external_parent,silver_external
extpub__0726176c-a6d3-4b47-8bd4-1f5a5b2463b3,extpub__0726176c-a6d3-4b47-8bd4-1f5a5b2463b3,3,external|3|ma-na|kù.babbar|l15,external_parent,silver_external
extpub__241ac712-293d-46e1-bfc9-5a6ed160320f,extpub__241ac712-293d-46e1-bfc9-5a6ed160320f,1,external|3|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__79f281c5-8716-49a5-87e5-b7351983c345,extpub__79f281c5-8716-49a5-87e5-b7351983c345,3,external|3|ma-na|kù.babbar|l7,external_parent,silver_external
extpub__85070929-5ce8-a0e1-4c97-60e670e09277,extpub__85070929-5ce8-a0e1-4c97-60e670e09277,1,external|3|né-pí-šu|55|l7,external_parent,silver_external
extpub__fe70f4f5-1315-d383-3fa3-1ad612e57ceb,extpub__fe70f4f5-1315-d383-3fa3-1ad612e57ceb,1,external|3.33333|ma-na|7.33333|l4,external_parent,silver_external
extpub__22cd925b-c42a-4389-b05b-e0e7a5cfc295,extpub__22cd925b-c42a-4389-b05b-e0e7a5cfc295,3,external|3.33333|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__e3121134-cd64-77c2-97bc-c897fe97adae,extpub__e3121134-cd64-77c2-97bc-c897fe97adae,4,external|3.5|ma-na|an.na|l13,external_parent,silver_external
extpub__6694cd19-356f-4fdc-81a5-e6e1cbed0486,extpub__6694cd19-356f-4fdc-81a5-e6e1cbed0486,4,external|3.5|ma-na|urudu|l4,external_parent,silver_external
extpub__5e349090-917d-4c1d-b6fd-688f09a4da7a,extpub__5e349090-917d-4c1d-b6fd-688f09a4da7a,1,external|3.6666600000000003|gín|15|l4,external_parent,silver_external
extpub__5567d9df-cf97-38a4-c46a-e51903ee1f6e,extpub__5567d9df-cf97-38a4-c46a-e51903ee1f6e,4,external|3.6666600000000003|ma-na|1|l4,external_parent,silver_external
extpub__2956080a-fb75-468a-99b8-5fadcbf0457e,extpub__2956080a-fb75-468a-99b8-5fadcbf0457e,1,external|3.6666600000000003|ma-na|6|l10,external_parent,silver_external
extpub__8437f850-5ee2-4706-aac1-77c115e420b9,extpub__8437f850-5ee2-4706-aac1-77c115e420b9,2,external|3.6666600000000003|ma-na|8|l6,external_parent,silver_external
extpub__8856d509-c02a-4f15-879a-522a49d83a92,extpub__8856d509-c02a-4f15-879a-522a49d83a92,4,external|30|ma-na|kù.babbar|l4,external_parent,silver_external
extpub__8aef1d69-3846-4b52-a92b-b946a70debea,extpub__8aef1d69-3846-4b52-a92b-b946a70debea,1,external|31|ma-na|15|l6,external_parent,silver_external
extpub__f14bd96f-a962-4880-86c6-7b2713f76975,extpub__f14bd96f-a962-4880-86c6-7b2713f76975,1,external|31|ma-na|an.na|l4,external_parent,silver_external
extpub__0247c8eb-b695-43f3-9a2b-a31b93088d12,extpub__0247c8eb-b695-43f3-9a2b-a31b93088d12,3,external|31|ma-na|kù.babbar|l3,external_parent,silver_external
extpub__ecb81e62-06b0-3ba0-6d4f-9372415c786d,extpub__ecb81e62-06b0-3ba0-6d4f-9372415c786d,3,external|31.83333|ma-na|kù.babbar|l5,external_parent,silver_external
extpub__f6af4a38-990e-a4af-ccd2-3833811c2041,extpub__f6af4a38-990e-a4af-ccd2-3833811c2041,2,external|4|gú|28|l7,external_parent,silver_external
