oare_id,source,retrieval_neighbor_ids,retrieval_scores,retrieval_mode
0225bc1b-0bca-4fdc-820e-691e96f08e25__c1of2,"translate Akkadian to English: um-ma i-tur₄-DINGIR-ma a-na en-um-a-šur ù a-lá-ḫi-im qí-bi-ma a-pu-tum a-pu-tum ra-ma-ku-nu za-ki-a-ma mì-ma URUDU a-na bu-ru-uš-ḫa-dim lá tù-šé-ba-lá a-ma-tum-ma a-ba-tí-iq ú ú-tù-ur dí-na-ma KÙ.BABBAR le-qé-a-ma tí-ib-a-ni-ma

Retrieved source: um-ma en-um-a-šur-ma a-na a-na-a-na qí-bi-ma a-na-kam a-ba-ru-um ša i-tur₄-DINGIR iḫ-li-iq-ma 1 GÍN 15 ŠE KÙ.BABBAR a-na ša-lim-bé-lí ṣú-ḫa-ri-šu a-dí-in a-ma-…
Retrieved English hint: From Ennam-Aššur to Anna-anna: Itūr-ilī's lead has been lost here, and I gave 1 shekel 15 grains of silver to Šalim-bēlī, his servant Let Šalim-bēlī give you the silver there Urgent, do not act rashly there with regard…",900268f4-4b28-4633-925f-aaa0fdf7c097__c1of2,0.3354,train_to_train
0225bc1b-0bca-4fdc-820e-691e96f08e25__c2of2,"a-tal-kà-nim a ma-lá i pá-ni-tim a-na be-el KÙ.BABBAR ú-sá-li-ú-ma lá im-gu₅-ru-ni-ni ú-ma-am im-ta-ag-ru-ni

Retrieved source: a-tal-kà-nim a ma-lá i pá-ni-tim a-na be-el KÙ.BABBAR ú-sá-li-ú-ma lá im-gu₅-ru-ni-ni ú-ma-am im-ta-ag-ru-ni
Retrieved English hint: As I previously pleaded with the financiers and they did not agree - today they have agreed",0225bc1b-0bca-4fdc-820e-691e96f08e25__c2of2__gc1of1,1.0000,train_to_train
02351a98-b66c-42eb-90a7-11d834afe8e8__c1of6,"translate Akkadian to English: a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur₄-DINGIR i-na-aḫ-DINGIR en-um-a-šùr ù a-la-ḫu-um-ma ta-áš-pu-ra-am um-ma a-ta-ma

Retrieved source: um-ma ša-lim-a-šùr-ma a-na i-dí-a-bi-im i-tur₄-DINGIR en-na-nim e-na-aḫ-DINGIR ù en-um-a-šùr-ma a-dí ša ta-áš-pu-ra-ni-ni um-ma a-tù-nu-ma a-na kà-ri-im er-ba-…
Retrieved English hint: From Šalim-Aššur to Iddin-abum, Itūr-ilī, Ennānum, Enah-ilī and Ennam-Aššur: As to what you wrote to me about, saying: Enter the colony and bring your house in order, and then, clear the affairs with your sons and do no…",6dd5d5df-6110-44a2-93b8-1969fd236025__c1of5,0.5859,val_to_train
02351a98-b66c-42eb-90a7-11d834afe8e8__c2of6,"<gap> ku-ta-nu a-ḫa-ma 92 TÚG a-ba-ar-ni-ú <gap>-a-šùr qí-ip-tim <gap> ku-ta-ni <gap> bu-ra-e <gap> ta-áš-pu-ra-ni <gap> ku <gap>-at-ma

Retrieved source: ga-me-er <gap>-na a-na <gap> na <gap> 0.8333 ma-na <gap> UD.ḪI.A bu <gap>-na ra-bi₄-ṣí-im <gap> 0.5 ma-na <gap> 25 TÚG <gap> 30 ma-na <gap> ù 35 TÚG <gap> šu-k…
Retrieved English hint: Timelkiya, I paid 2 minas 10 shekels of silver for carriage of the tin and the textiles from hahhum to hurama.",f5fd2519-33d6-4a46-9423-59a32b151e88__c2of2,0.3010,val_to_train
02351a98-b66c-42eb-90a7-11d834afe8e8__c3of6,"a-ta a-ma-kam <gap> nim <gap> mu-ur ŠU.NÍGIN ṣú-ba-tí-kà <gap> me-at <gap> TÚG.ḪI-a i-ŠÀ 4 ku-sí-a-tim 2 TÚG bu-ra-e a-na 27.8333 ma-na 2 GÍN AN.NA <gap>-nim ta-la-qé 1 me-at <gap> ṣú-ba-tù <gap> lu

Retrieved source: ŠU.NÍGIN KÙ.BABBAR-pì-kà 15 ma-na 10 GÍN lu ša AN.NA ú ṣú-ba-tí-kà ku-nu-ki-ni ṣí-li-a na-áš-a-ku-um
Retrieved English hint: Total of your silver: 15 minas 10 shekels, Ṣilliya brings you under our seal - both that from the tin and that from your textiles.",5625a003-fe95-49a3-88c8-59de0102822d,0.3095,val_to_train
02351a98-b66c-42eb-90a7-11d834afe8e8__c4of6,"ku-ta-nu <gap> 7 TÚG a-ba-ar-ni-ú <gap> TÚG kam-sú-tim dam-qú-tim 1 ku-ta-num ù ku-<gap>-ar ir-<gap> i-na <gap>-a-šùr <gap> 30 TÚG ku-ta-ni SIG₅ <gap> e-zi-ib 4 TÚG <gap>-šu 11 ma-na

Retrieved source: GÍN KÙ.BABBAR <gap> ší-tí <gap> KÙ.GI <gap> ù <gap> 0.3333 ma-na <gap> e-zi-ib 1 ma-na <gap> 1 me-at 56 TÚG ku-ta-nu 12 ma-na 18 GÍN KÙ.BABBAR it-bu-lu
Retrieved English hint: <gap> mina less 1 shekel of silver: transport tariff 8 3333 shekels of silver: export duty 0 3333 mina 4 shekels of silver: both harness for the donkeys and their fodder - in all: 19 minas 4 3333 shekels of silver Pilah…",081aacd7-46bb-4ca3-9040-3ec3f433084c__c4of5,0.3372,val_to_train
02351a98-b66c-42eb-90a7-11d834afe8e8__c5of6,"<gap>-6 GÍN <gap> ri <gap> ta-ma <gap> 4 me-at 7 <gap>-tim <gap> 50 TÚG a-na <gap> 7 TÚG ni-is-ḫa-tum <gap> 20 <gap> a-na <gap> ú 3

Retrieved source: <gap> ta <gap> áš <gap> ta al ta zi it <gap> a-ša-kà-ku-ni <gap> a-na <gap> na <gap> me-ma <gap> me <gap> zu <gap> TÚG <gap> me-at <gap>
Retrieved English hint: "" Urgent, my dear brothers and lords, he terrified the house there <gap> His message should come to my representatives, so I can set out and come <gap>""",6f431fff-ca60-427e-aede-2bd845e1be5a__c3of3__gc1of1,0.4383,val_to_train
02351a98-b66c-42eb-90a7-11d834afe8e8__c6of6,"me-at 17 <gap> TÚG ša li-we-tim <gap> TÚG ku-ta-nu-kà <gap> kur-ub-IŠTAR 5 <gap> ku-nu-ki <gap> ku-ta-nu i-na É <gap>-kà i-ba-ší-ú i-na <gap> ša a-na a-la-ḫi-im ta-dí-nu <gap> ANŠE i-n

Retrieved source: 96 ku-ta-nu ša ì-lí-a 12 ku-ta-nu ša a-šur-lá-ma-sí 1 me-at <gap> ša kur-ub-IŠTAR 1 me-at LÁ 2 ša e-lá-ma
Retrieved English hint: 96 -textiles of Iliya, 12 -textiles of Aššur-lamassī, 100 of Kurub-Ištar, 98 of Elamma.",7017170b-b6fa-4537-a64e-e010c9306db6,0.4496,val_to_train
025cc1cc-8958-4757-9bc3-99f5746846dc__c1of2,"translate Akkadian to English: a-na a-lá-ḫi-im ú a-šur-ma-lik qí-bi₄-ma um-ma i-dí-a-bu-um-ma áš-pu-ra-ku-nu-tí iš-tí be-lúm-ba-ni um-ma a-na-ku-ma a-šur-be-el-SA.TU DUMU a-lá-ḫi-im KÙ.BABBAR a-na a-lim{ki} a-na ší-a-ma-tim i-dí-nam ma-lá ta-le-e-a-ni a-wa-tám bu-ut-qá-ma ú tí-ir-ta-ak-nu li-li-kam-ma KÙ.BABBAR

Retrieved source: a-na a-lá-ḫi-im be-lúm-ba-ni a-ni-na ú a-šur-ma-lik qí-bi-ma um-ma zu-ku-a-ma 0.3333 ma-na 7 GÍN KÙ.BABBAR e-zi-ba-ku-nu-tí um-ma a-na-ku-ma 10.5 GÍN KÙ.BABBAR…
Retrieved English hint: To Ali-ahum, Bēlum-bāni, Annina and Aššur-malik from Zukuwa: I left you 0 3333 mina 7 shekels of silver, and I said: Let Ali-ahum add 10 5 shekels of silver and pay 0 5 mina 7 5 shekels of silver to Iddin-Aššur "" You th…",9eac1dfa-1494-49db-8713-6473804cf8d8__c1of4,0.4024,train_to_train
025cc1cc-8958-4757-9bc3-99f5746846dc__c2of2,"ú-šé-bi₄-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-ḫu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-ḫu-ú-a a-tù-nu iḫ-da

Retrieved source: ú-šé-bi₄-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-ḫu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-ḫu-ú-a a-tù-nu…
Retrieved English hint: My dear brothers, send me word and inform me one way or the other whether the affair has been settled My dear brothers, take care """,025cc1cc-8958-4757-9bc3-99f5746846dc__c2of2__gc1of1,1.0000,train_to_train
02679472-38ae-4f0b-a3cb-c3ae24e6d239__c1of3,"translate Akkadian to English: <gap> a-ki-dí-e ku-nu-ki-a 1 ANŠE ṣa-lá-ma-am ša-lim-be-lí ú a-šur-pí-lá-aḫ na-áš-ú-ni-ku-nu-tí 15 GÍN KÙ.BABBAR ší-im ANŠE a-ḫa-ma 6 GÍN KÙ.BABBAR ku-ta-nam a-dí-šu-nu-tí KÙ.BABBAR 0.3333 ma-na 1 GÍN pá-zu-ur-tí-šu-nu ša-bu-ú TÚG ku-nu-ki-a li-im-nu-ú-ni-ku-nu-tí-ma

Retrieved source: ṣé-ri-a lu-ub-lam i-na 21 TÚG ša ša-lim-be-lí ú a-šur-pí-lá-aḫ na-áš-ú-ni-ku-nu-tí-ni 1 TÚG ša a-ki-dí-e a-na IŠTAR-lá-ma-sí dí-na i-na ša-am-ší ṭup-pí ta-ša-m…
Retrieved English hint: Of the 21 textiles that Šalim-bēlī and Aššur-pilah bring to you give 1 Akkadian textile to Ištar-lamassī The very day you hear my letter do not hold back the textile a single day To Ali-ahum: <gap> give <gap> to Uku <ga…",4b488358-7f70-408a-b5a3-860627e05b6d__c2of2,0.4648,train_to_train
02679472-38ae-4f0b-a3cb-c3ae24e6d239__c2of3,"ú TÚG ša É a-lá-ḫi-im e-zi-bu-ni a-na ú-ku pí-iq-da-ma a-na dur₄-ḫu-mì-it a-na ṣé-ri-a lu-ub-lam 4 ma-na AN.NA ku-nu-ki-a ú-ku na-áš-a-ku-nu-tí a-ma-kam šu-ma ANŠE i-ḫa-ša-aḫ ANŠE ša-ma-šu-um ú sá-ḫi-ir-tám ša-ma-šu-um ANŠE ṣa-lá-ma-UM ú ú-nu-ut ANŠE a-ší-ni

Retrieved source: a-na a-dí-dá a-lá-ḫi-im ú ú-ku qí-bi₄-ma um-ma PUZUR₄-a-šùr-ma 13 TÚG ku-nu-ki-a ša e-zi-ba-ku-nu-tí-ni 20 ku-ta-ni SIG₅ ša-lim-be-lí ub-lá-ku-nu-tí ŠU.NÍGIN 3…
Retrieved English hint: To Adida, Ali-ahum and Uku from Puzur-Aššur: As to the 13 textiles under my seal that I left with you, Šalim-bēli brought you (further) 20 good - in all entrust 33 textiles to Uku and have him bring them to Durhumit Uku…",4be87c06-aa69-4f7c-8ed3-c384dfffe88a__c1of2,0.3953,train_to_train
02679472-38ae-4f0b-a3cb-c3ae24e6d239__c3of3,"<gap> sú ú ší-na pa-li-li ša ša-lim-be-lí ú a-šur-pí-lá-aḫ i-ra-dí-ú-ni-ku-nu-tí-ni a-na ú-ku dí-na-ma TÚG li-is-ri-dam <gap> na-ru-qá-tim ú iš-ri-im dí-in <gap> a-na na-ḫu-ur ṭur₄-da-ni-šu <gap> na-áp-ri-sí a-ma-kam <gap> lu-ub-lam a-ga-da-tim <gap>-na-áš-a-kum

Retrieved source: ṣé-ri-a lu-ub-lam i-na 21 TÚG ša ša-lim-be-lí ú a-šur-pí-lá-aḫ na-áš-ú-ni-ku-nu-tí-ni 1 TÚG ša a-ki-dí-e a-na IŠTAR-lá-ma-sí dí-na i-na ša-am-ší ṭup-pí ta-ša-m…
Retrieved English hint: Of the 21 textiles that Šalim-bēlī and Aššur-pilah bring to you give 1 Akkadian textile to Ištar-lamassī The very day you hear my letter do not hold back the textile a single day To Ali-ahum: <gap> give <gap> to Uku <ga…",4b488358-7f70-408a-b5a3-860627e05b6d__c2of2,0.4205,train_to_train
02d16b63-3fab-4c1d-8262-4cd74f6532f1,"translate Akkadian to English: 9 GÍN AN.NA e-lu-ḫu-ut 10 GÍN AN.NA ú šál-ša-tim en-na-nu-um <gap> ma-na <gap>

Retrieved source: ma-na AN.NA ša-a-ma-nim ù 40 ma-na AN.NA ša li-bi-kà ra-dí-ma iš-té-ni-iš 1 GÚ AN.NA šé-bi-lam AN.NA lu ù <gap> 40 ma-na AN.NA ša li-bi-kà en-nam-a-šur li-ik-n…
Retrieved English hint: send me 1 talent of tin The tin should <gap> Ennam-Aššur should seal the 40 minas of tin in your possession The tin that you purchase yourselves, you personally must seal it together with him",456c0e74-686c-4bb3-a668-b52a15044b6c__c2of3__gc1of1,0.3130,val_to_train
02de3489-7e0e-40fb-878d-141b28b7d6ff__c1of3,"translate Akkadian to English: KIŠIB a-šur-i-mì-tí DUMU a-mur-lu-ṣú KIŠIB a-bu-ša-lim DUMU a-šùr-e-mu-qí a-na a-wa-tim a-ni-a-tim ša ili₅-ba-ni DUMU a-mur-a-šur ù a-ḫu-qar

Retrieved source: KIŠIB a-šur-i-mì-tí DUMU a-mur-lu-ṣú KIŠIB a-bu-ša-lim DUMU a-šùr-e-mu-qí a-na a-wa-tim a-ni-a-tim ša ili₅-ba-ni DUMU a-mur-a-šur ù a-ḫu-qar
Retrieved English hint: Seal of Aššur-imittī son of Amur-luṣu, seal of Abu-šalim son of Aššur-emūqī For these proceedings concerning Ilī-bāni son of Amur-Aššur and Ahu-waqar",02de3489-7e0e-40fb-878d-141b28b7d6ff__c1of3__gc1of1,1.0000,train_to_train
02de3489-7e0e-40fb-878d-141b28b7d6ff__c2of3,"DUMU šu-IŠTAR GÍR ša a-šùr iṣ-bu-tù-ni-ma a-šùr-i-mì-tí DUMU a-mur-lu-ṣú ù a-bu-ša-lim DUMU a-šùr-e-mu-qí pí-šu-nu iš-me-ú-ni <gap>-ni <gap> a-šur <gap> ṭup-pu <gap>

Retrieved source: DUMU šu-IŠTAR GÍR ša a-šùr iṣ-bu-tù-ni-ma a-šùr-i-mì-tí DUMU a-mur-lu-ṣú ù a-bu-ša-lim DUMU a-šùr-e-mu-qí pí-šu-nu iš-me-ú-ni <gap>-ni <gap> a-šur <gap> ṭup-pu…
Retrieved English hint: son of Šu-Ištar - they seized Aššur's dagger and Aššur-imittī son of Amur-luṣu and Abu-šalim son of Aššur-emūqī heard their statement",02de3489-7e0e-40fb-878d-141b28b7d6ff__c2of3__gc1of1,1.0000,train_to_train
02de3489-7e0e-40fb-878d-141b28b7d6ff__c3of3,"a-bi-ni

Retrieved source: a-bi-ni
Retrieved English hint: <gap>",02de3489-7e0e-40fb-878d-141b28b7d6ff__c3of3__gc1of1,1.0000,train_to_train
02df45ee-6d74-46fb-9870-3e546ce7d304__c1of4,"translate Akkadian to English: a-na PUZUR₄-{d}IM lá-dí-a en-um-a-šur en-na-sú-in a-šur-i-dí i-ku-pí-a ù li-lá qí-bi-ma um-ma en-um-a-šùr ù a-lá-ḫu-um-ma i-na 40 GÚ URUDU SIG₅ ša i-dí-a-šur um-me-a-ni e-pu-lu ša 22 GÚ URUDU SIG₅ ša li-bi₄ a-lá-ḫi-im KÙ.BABBAR-áp-šu a-na-kam né-nu

Retrieved source: <gap> i-dí-a-šùr qí-bi-ma um-ma en-um-a-šur-ma <gap> GÚ URUDU SIG₅ ša ki-ma a-bi-ni a-ma-kam ta-pu-lu-ni <gap> 9 GÚ 20 ma-na URUDU SIG₅ a-na i-dí-a-šùr ù li-lá…
Retrieved English hint: To <gap> and Iddin-Aššur from Ennam-Aššur: <gap> talents of good copper that you balanced there on behalf of our father <gap> 9 talents 20 minas of good copper I",a6130ad1-1c46-44a2-9b93-d2d9b1914d71__c1of3,0.4339,train_to_train
02df45ee-6d74-46fb-9870-3e546ce7d304__c2of4,"um-me-a-ni nu-ṭá-ib ŠÀ.BA ša 22 GÚ URUDU qá-ta-tí-šu-nu ì-lí-a i-tur₄-DINGIR ù i-dí-ku-bu-um KÙ.BABBAR-áp-šu il₅-qé-ú ší-tí URUDU 18 GÚ 6 ma-na URUDU i

Retrieved source: um-me-a-ni nu-ṭá-ib ŠÀ.BA ša 22 GÚ URUDU qá-ta-tí-šu-nu ì-lí-a i-tur₄-DINGIR ù i-dí-ku-bu-um KÙ.BABBAR-áp-šu il₅-qé-ú ší-tí URUDU 18 GÚ 6 ma-na URUDU i
Retrieved English hint: Thereof, for the 22 talents of copper, their shares, Iliya, Itūr-ilī and Iddin-Kūbum have received its value in silver The rest of the copper, 18 talents 6 minas of copper,",02df45ee-6d74-46fb-9870-3e546ce7d304__c2of4__gc1of1,1.0000,train_to_train
02df45ee-6d74-46fb-9870-3e546ce7d304__c3of4,"li-bi i-dí-a-šur a-lá-an a-nim mì-ma i li-bi-šu ú-lá i-ba-ší šu-ma a-na qá-ta-tí-šu-nu en-um-a-šur ù i-ku-pí-a i-ma-ṣí-ú qá-ta-tí-šu-nu li-il₅-qé-ú-ma ší-bi šu-uk-na-šu-nu-tí bé-lu-ni a-tù-nu

Retrieved source: li-bi i-dí-a-šur a-lá-an a-nim mì-ma i li-bi-šu ú-lá i-ba-ší šu-ma a-na qá-ta-tí-šu-nu en-um-a-šur ù i-ku-pí-a i-ma-ṣí-ú qá-ta-tí-šu-nu li-il₅-qé-ú-ma ší-bi šu…
Retrieved English hint: is in Iddin-Aššur's possession Apart from this nothing is in his possession If Ennam-Aššur and Ikūn-pīya take responsibility for their shares, they may receive their shares, but set witnesses for them",02df45ee-6d74-46fb-9870-3e546ce7d304__c3of4__gc1of1,1.0000,train_to_train
02df45ee-6d74-46fb-9870-3e546ce7d304__c4of4,"ú tí-ir-ta-ku-nu li-li-kam ù bé-lu KÙ.BABBAR ma-du-tum ša lá il₅-qé-ú-ni a-ḫu-ru

Retrieved source: ú tí-ir-ta-ku-nu li-li-kam ù bé-lu KÙ.BABBAR ma-du-tum ša lá il₅-qé-ú-ni a-ḫu-ru
Retrieved English hint: Our dear lords, also, send us word, for a great many creditors who have received nothing remain",02df45ee-6d74-46fb-9870-3e546ce7d304__c4of4__gc1of1,1.0000,train_to_train
02f0ecc7-746b-449d-803c-c05ebbda2336,"translate Akkadian to English: kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ṭup-pu-šu a ší-bi-šu ma-lá KÙ.BABBAR a-na ḫu-bu-ul i-dí-a-bi-im ú-ša-qí-lu ŠU.NÍGIN KÙ.BABBAR a-na me-er-e i-dí-a-bi-im i-qá-bi um-ma šu-ut-ma KÙ.BABBAR a-nim a-ḫa-a ú-ša-qí-il₅

Retrieved source: KIŠIB kà-ri-im kà-ni-iš kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ṭup-pí-šu ù mì-ma KÙ.BABBAR a-na ḫu-bu-ul i-dí-a-bi-im ú-ša-qí-lu ŠU.NÍGIN KÙ.BABBAR a-na me-er…
Retrieved English hint: Seal of the Kanesh colony: The colony has passed a verdict stating that Šalim-Aššur shall mention to Iddin-abum's sons his tablets and what silver he has paid to cover Iddin-abum's debt - all the silver, saying: This si…",e178deec-a562-46c2-9f9c-963000b3311d,0.8143,train_to_train
0309d067-0bb7-40f6-9d27-1dfb0c60e507__c1of2,"translate Akkadian to English: 23.5 GÚ SÍG.ḪI.A 66 maš-ku 10 ANŠE ṣa-lá-mu ú ú-nu-sú-nu 25 TÚG.ḪI.A mì-ma a-nim i ša-ni-tim šé-pí-šu-nu 10 GÍN AN.NA 2 šé-ni-in ša sí-ni-iš-tim

Retrieved source: 84 TÚG.ḪI.A e-zi-ib ša kà-ṣa-ri 20 GÚ AN.NA ku-nu-ku ù 5 ma-na.TA it-ra-sú qá-dum AN.NA qá-tim 34 ANŠE.ḪI.A ṣa-lá-mu ú ú-nu-sú-nu 2 TÚG
Retrieved English hint: class oil, 22 shekels of carnelian, 100 stones, <gap> 3 minas of bronze pins <gap> plane logs, 2 minas <gap> 60 litres of saffron, 30 minas of cedar and fragrance, 10 sacks <gap> of extra quality for <gap> 2 sacks - all…",19eba8f0-e5cb-4ccd-b9f0-386ca003953e__c3of6,0.3757,train_to_train
0309d067-0bb7-40f6-9d27-1dfb0c60e507__c2of2,"8 šé-ni ša ṣú-ùḫ-ri-im 3 ma-ar-šu e-ba-du-ni du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in e-zi-ib sà-ḫe-er-tám ša i pá-ni-tim a qá-tí-šu-nu a-dí-nu-ni 19 GÚ 20 ma-na SÍG.ḪI.A me-at 2 maš-ku i šé-ep a-šu-ú-ma-an i-li-ik

Retrieved source: 23.5 GÚ SÍG.ḪI.A 66 maš-ku 10 ANŠE ṣa-lá-mu ú ú-nu-sú-nu 25 TÚG.ḪI.A mì-ma a-nim i ša-ni-tim šé-pí-šu-nu 10 GÍN AN.NA 2 šé-ni-in ša sí-ni-iš-tim
Retrieved English hint: 23.5 talents of wool, 66 fleeces, 10 black donkeys plus",0309d067-0bb7-40f6-9d27-1dfb0c60e507__c1of2,0.3083,train_to_train
035670c1-3504-4084-a2e6-1ff68ade4c74,"translate Akkadian to English: <gap> ša-lim-ar-dí ú šu-nu-nu áp-qí-id IGI a-šùr-i-dí DUMU mu-mu-lá-nim IGI a-šur-ta-ak-lá-ku DUMU i-ku-nim DUMU sá-ma-a mì-ma a-nim a dur₄-ḫu-mì-it <gap> ša ki-ma i-a-tí ú-šé-bi₄-il₅

Retrieved source: <gap> ša-lim-ar-dí ú šu-nu-nu áp-qí-id IGI a-šùr-i-dí DUMU mu-mu-lá-nim IGI a-šur-ta-ak-lá-ku DUMU i-ku-nim DUMU sá-ma-a mì-ma a-nim a dur₄-ḫu-mì-it <gap> ša k…
Retrieved English hint: <gap> I entrusted to Šalim-wardī and Šu-Nūnu. Witnessed by Aššur-idī son of Mu-mulānum, by Aššur-taklāku son of Ikūnum son of Samaya.",035670c1-3504-4084-a2e6-1ff68ade4c74__gc1of1,1.0000,train_to_train
03826c8c-3727-4caf-b781-1cc5f6ab56e6,"translate Akkadian to English: 13 ma-na KÙ.BABBAR ṣa-ru-pá-am en-um-a-šùr DUMU sú-in-na-da 5.3333 ma-na KÙ.BABBAR ṣa-ru-pá-am sú-in-na-da me-ra-šu il₅-qé-ú i-na ší-im <gap> IGI a-šùr-i-mì-tí IGI iš-me-DINGIR IGI bi-<gap> DUMU ḫa-na-ni-a IGI DINGIR.SIPA DUMU ša-ak-ṣí-im

Retrieved source: 17 ma-na KÙ.BABBAR ṣa-ru-pá-am i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam a-šùr-iš-tí-kál DUMU sú-kà-li-a il₅-qé IGI en-um-a-šùr DUMU sú-in-na-da IGI a-šùr-i-mì-tí IGI…
Retrieved English hint: Aššuriš-tikal son of Sukalliya has received 17 minas of refined silver from the proceeds of Ušinalam's wool. Witnessed by Ennam-Aššur son of Suen-nādā, by Aššur-imittī, by Išme-ilum, by Enna-Suen, by I<gap>, by Alā<gap>…",6525a3d8-5ca3-428a-904e-4c356db8ff47,0.5316,train_to_train
03afa072-8f71-4403-b303-086f6097db3f,"translate Akkadian to English: 4 GÍN KÙ.BABBAR i-ṣé-er <gap>-a-šur DAM.GÀR i-šu ITU.KAM a-lá-na-tim a-na ITU.KAM i-ša-qal šu-ma lá iš-qúl 0.3333 GÍN.TA i-na ITU.KAM ú-ṣa-áb li-mu-um a-šùr-na-da ḫa-mu-uš-tum ša qá-té kà-ar-wa-a IGI a-šur-i-dí

Retrieved source: i-šu a-na 2 ITU.KAM i-ša-qal ITU.KAM na-ar-ma-ak a-šur ša ke-na-tim li-mu-um ša qá-tí a-mur-a-šur DUMU kà-ri-a šu-ma lá iš-qú-ul 3 GÍN.TA i-na ITU.KAM ṣí-ib-tá…
Retrieved English hint: He will pay within 2 months Month Narmak-Aššur-ša-kēnātim, eponymy after that of Amur-Aššur son of Karriya If he has not paid he will add interest at the rate 3 shekels per month",bdf62c81-286c-407f-98f4-8674d658779b__c2of2,0.5359,train_to_train
03f9ecf0-9c9e-461a-821c-aa0cde9398d3__c1of2,"translate Akkadian to English: um-ma bu-bu-ra-num-ma a-na a-bi₄-a ù a-šùr-DU₁₀ qí-bi-ma a-na a-šùr-DU₁₀ qí-bi-ma iš-tù na-ar-ma-ak-a-šur ba-dí-a a-ma-kam wa-ša-áb-ma ù a-ta ta-áš-ta-pu šu-ma a-ḫu-a a-tù-nu iš-tí a-li-ki-im pá-nim-ma pì-iq-da-ni-šu-ma a-na a-lim{ki}

Retrieved source: KIŠIB bu-bu-ra-nu-um a-na a-bi₄-a DUMU be-e-be ù a-šùr-DU₁₀ <gap>-nu a-bi₄-a šu-ma a-ḫu-a a-tù-nu iḫ-da
Retrieved English hint: Sealed by Buburānum; to Abiya son of Bebe and Aššur-ṭab. <gap> Abiya. If you are truly my brothers, take care!",0819f9cd-c0a0-4be4-9307-040881cbb5db,0.3980,train_to_train
03f9ecf0-9c9e-461a-821c-aa0cde9398d3__c2of2,"li-li-kam-ma da-a-sú a-ša-qal šu-ma a-lá-kam lá i-mu-a a-pu-tum lá i-ṣa-li-ku-nu kà-sí-a-šu-ma šé-ri-a-ni-šu

Retrieved source: li-li-kam-ma da-a-sú a-ša-qal šu-ma a-lá-kam lá i-mu-a a-pu-tum lá i-ṣa-li-ku-nu kà-sí-a-šu-ma šé-ri-a-ni-šu
Retrieved English hint: If he refuses to come, then it is important that he does not cheat you Bind him and have him brought",03f9ecf0-9c9e-461a-821c-aa0cde9398d3__c2of2__gc1of1,1.0000,train_to_train
041c9029-8f6f-40f8-989b-77a75878221c__c1of2,"translate Akkadian to English: a-na a-lá-ḫi-im qí-bi₄-ma um-ma PUZUR₄-a-šur-ma 0.5 ma-na KÙ.BABBAR a-na pá-ni-a ša a-ḫu-zu-ma tù-šé-bi₄-lá-ni 0.5 ma-na KÙ.BABBAR ku-nu-ki-a en-na-num DUMU ku-zi-a ub-lá-ku-um a-ḫi a-ta na-áš-pè-ra-tim ša a-lim{ki} ša

Retrieved source: a-na a-lá-ḫi-im qí-bi₄-ma um-ma PUZUR₄-a-šur-ma 0.5 ma-na KÙ.BABBAR ša a pá-ni-a a ḫu-ra-ma tù-šé-bi₄-lá-ni-ma 0.5 ma-na KÙ.BABBAR ku-nu-ki-a en-na-nu-um DUMU…
Retrieved English hint: To Ali-ahum from Puzur-Aššur: As to the 0.5 mina of silver that you sent to me in hurrama, Ennānum son of Kuziya brings you 0.5 mina of silver under my seal. The missives from theCity that they brought to you, my dear b…",6522a4a2-9ef7-4160-b84f-d19c2effb195,0.7518,val_to_train
041c9029-8f6f-40f8-989b-77a75878221c__c2of2,"en-na-num ub-lá-ku-ni i-ḫi-id-ma a ba-tí-qí-im pá-ni-im-ma dí-in-ma lu-ub-lu iš-tí wa-ṣí-im pá-ni-im-ma lu-ṣí-am

Retrieved source: a-na a-lá-ḫi-im qí-bi₄-ma um-ma PUZUR₄-a-šur-ma 0.5 ma-na KÙ.BABBAR ša a pá-ni-a a ḫu-ra-ma tù-šé-bi₄-lá-ni-ma 0.5 ma-na KÙ.BABBAR ku-nu-ki-a en-na-nu-um DUMU…
Retrieved English hint: To Ali-ahum from Puzur-Aššur: As to the 0.5 mina of silver that you sent to me in hurrama, Ennānum son of Kuziya brings you 0.5 mina of silver under my seal. The missives from theCity that they brought to you, my dear b…",6522a4a2-9ef7-4160-b84f-d19c2effb195,0.3349,val_to_train
