asset_id,oare_id,source_kind,genre_label,transliteration,source_word_len
trainfold_source_only::06bcd3b4-2ea6-4f9e-9b7c-fba145ff4e9b,06bcd3b4-2ea6-4f9e-9b7c-fba145ff4e9b,trainfold_source_only,trainfold_parallel,um-ma ku-zi-zi-a-ma ù a-mur-IŠTAR-ma a-na a-la-ḫi-im qí-bi-ma TÚG.ḪI-tù-kà i-na ma-ri-it-ḫi-im <gap> SIG₅ i la <gap>-kam TÚG ra-qá-tum <gap> ša ta-da-nim i-ni-id-nu ší-tí TÚG.ḪI-tí-kà i-ba-ší-ú ší-mu-um kà-sí-i a ma-lá tí-ir-tí-kà TÚG.ḪI-tí-kà a-na ba-tí-iq ù DIRI ni-da-an-ma ù-ul KÙ.BABBAR-áp-šu ù-ul KÙ.GI-sú né-pá-ša-kum,40
trainfold_source_only::074cc9ae-4858-41c9-9e43-2080efc0ab48,074cc9ae-4858-41c9-9e43-2080efc0ab48,trainfold_source_only,trainfold_parallel,um-ma i-tur₄-DINGIR-ma a-na en-um-a-šùr qí-bi-ma lá li-bi₄ DINGIR-ma a-bu-kà me-et <gap>-bi-šu ṭup-pá-am <gap> bi-ki-tám <gap> an <gap> na <gap> ḫu <gap> da <gap> ṣé-er-<gap> tí <gap> a-bi-<gap> iš-tí ik <gap> a-wa-tum lá ta-ga-<gap> bu-lá-tù ša a-bi₄-kà kà-an-ku-ma i-ba-ší-ú mì-ma ba-áb-tám i É-tim lá i-ba-ší-ú a-wa-sú iq-bi um-mì-a-nu mu-ut a-bi₄-kà iš-me-ú-ma <gap> a ta bu a-na a-wa-tim ša i-pá-na nu-sá-li-ú-šu-nu-tí-ni a-wi-lu ma-ag-ru a-pu-tum bu-lá-tim ša a-bi₄-ku-nu a-na KÙ.BABBAR <gap> na ki-ma <gap>-šu-nu e-pu <gap>,73
trainfold_source_only::076bf725-426a-445c-8c5d-0386627c9458,076bf725-426a-445c-8c5d-0386627c9458,trainfold_source_only,trainfold_parallel,a-na-ku dam-qá-tim a-šé-e-a-kum a-ta lam-ni-iš té-pu-uš-a-ni <gap> ta-ṣa-ba-at ú i-a-tí be-li ki-ma NINDA e-kà-lá-ni ki-ma a-ma-kam tù-ša-ḫi-zi-ni um-ma a-ta-ma ší-im am-tim a-na me-er-i-a lá ta-dí-ni a-na ší-a-tí a-na me-er-i-kà lá a-dí-ší ší-im URUDU ù KÙ.BABBAR ba-áb-tám ša nu-a-am ú-ša-zi-za-ku-ni šé-bi₄-lam-ma ù šu-up-ra-am-ma a-ma-at-kà a-ša ki-ma ku-a-tí lá-dí-in,47
trainfold_source_only::0785386c-bea4-4fde-beef-bcb5dc63f220,0785386c-bea4-4fde-beef-bcb5dc63f220,trainfold_source_only,trainfold_parallel,1 ma-na KÙ.BABBAR i-ṣé-er a-li-li ù kà-ar-ší-ni wa-al-dí-lúm ù IŠTAR-lá-ma-sí i-šu-ú a-na ša tù-ùḫ-tù-ḫa-nim 1.5 ma-na KÙ.BABBAR ù 2 UDU.ḪI.A i-du-nu IGI bé-li-kà-ù bé-el-tí-kà IGI wa-al-dí-lim ù kà-ar-ni-kà-šu,28
trainfold_source_only::07a52b72-c4d6-4aa2-8d1c-2e3ba0024509,07a52b72-c4d6-4aa2-8d1c-2e3ba0024509,trainfold_source_only,trainfold_parallel,a-na ša-lim-a-šùr qí-bi-ma um-ma {d}IM.GAL-ma a-na ṭup-pí a-šu-mì i-dí-a-bi-im ša ta-áš-pu-ra-ni a-šùr-ma-lik ù ša-lim-a-šur áš-al-ma um-ma a-na-ku-ma i-nu-mì i-sú-ri-ik a-wa-tim ša i-dí-a-bi-im iš-tí me-ra-ni iš-tí GUDU₄ ša IŠTAR ù É za-ak-ta-a ù a-li ta-ad-mì-iq-tám i-dí-nu-šu-ni a-wa-tim ig-mu-ru i-nu-mì-šu-ma KÙ.BABBAR ša ša-qá-lim iš-qú-ul ù ší-tí KÙ.BABBAR ṭup-pí-šu ú-ḫa-ri-mu ša i-dí-a-bu-um ḫa-bu-lu-ma šál-ma-a-šùr qá-ta-tù-ni um-ma šu-nu-ma ṭup-pu-um šu-um-šu ú-lá ḫa-ri-im KÙ.BABBAR ú-šé-bi-lam-ma a-na a-wi-li ni-iš-qú-ul um-ma šu-nu-ma ke-na i-sú-ri-ik i-na ma-aḫ-ri-ni e-ta-wu-šu-um um-ma šu-ut-ma ḫa-bu-ul a-ḫi-kà lu a-na-kam lu i-na GÁN-lim šu-qú-ul-ma ù a-lik-ma i-na KÙ.BABBAR-áp a-ḫi-kà le-qé šu-ma KÙ.BABBAR-áp a-ḫi-kà lá-šu i-na na-ru-qí-kà šu-qúl a-na a-wa-tim a-ni-a-tim ša i-sú-ri-ik i-na ma-aḫ-ri-šu-nu e-ta-wu-ku-ni ú-šé-ra-sú-nu-ma KÁ DINGIR ṭup-pá-áš-nu a-lá-q,106
trainfold_source_only::07e7a1b1-4d8d-4363-996b-e29d43fe77e4,07e7a1b1-4d8d-4363-996b-e29d43fe77e4,trainfold_source_only,trainfold_parallel,1 ku-ta-num 2 šu-re-en₆ ša šu-ku-bi-im a-na 0.6666 ma-na KÙ.BABBAR i-bu-ru-uš-ḫa-tim ta-ad-nu ŠÀ.BA ša 25 ma-na URUDU KÙ-áp-šu a šu-mì šu-ku-bi₄-im ú-ṣa-ḫi-ru ša 15 ma-na URUDU a šu-mì-a ú-ṣa-ḫi-ru ší-tí KÙ.BABBAR-pì-šu 14 GÍN ŠÀ.BA 10 GÍN KÙ.BABBAR i-na kà-ni-iš ša-lim-a-šùr i-dí-in 4 GÍN KÙ.BABBAR a-na-ku a-na-pá-al ŠÀ.BA 0.5 ma-na LÁ 2 GÍN KÙ.BABBAR té-pu-ul-šum 2 GÍN KÙ i-tu-me-li-a a-dí-šum 1.6666 GÍN KÙ.BABBAR ú-kúl-tí ANŠE ù da-a-sú ša a-dí wa-aḫ-šu-ša-na 3 GÍN KÙ.BABBAR ša 30 TÚG.ḪI.A iš-tù ú-lá-ma a-dí bu-ru-uš-ḫa-tim ù É wa-áb-ri,82
trainfold_source_only::080d13ab-4e1a-4865-86b0-1018f7a43b93,080d13ab-4e1a-4865-86b0-1018f7a43b93,trainfold_source_only,trainfold_parallel,<gap> zi <gap> a-na al <gap> a-na u₄-mu e-ṭá-ri-im iṭ-ra-ni i-na 11 ma-na KÙ.BABBAR ša ṭup-pí-kà 5 ma-na KÙ.BABBAR <gap> 2 ma-na-e-en KÙ.BABBAR ša i-na ḫa-ra-nim ša-qá-lam qá-bi₄-a-tí-ni-ma lá ta-áš-qú-lá-ni KÙ.BABBAR šé-bi-lam ku-ta-ni SIG₅ ú ḫu-sà-ra-am lá-áš-a-ma-kum-ma ki-ma i-na e-lá-i-a KÙ.BABBAR 10 ma-na ni-lá-qé-ú ú-ša-bi-ru ta-ma-ar i-<gap> AN.NA ù TÚG.ḪI.A a-na KÙ.BABBAR dí-na a-na ba-a-ba-tí-a ša nu-a-e i-ḫi-id-ma KÙ.BABBAR ša-áš-qí-il₅-ma šé-bi₄-lam a-na-kam a-mu-tám SIG₅ ḫu-sà-ra-am SIG₅ É a-lim{ki} a-mu-ur-ma a-dí KÙ.BABBAR lá iš-qú-lu-ni a-mu-tám ù ḫu-sà-ra-am lá u-šu-ru a-ḫi a-ta i-ḫi-id-ma AN.NA ù TÚG.ḪI.A a-na KÙ.BABBAR ta-e-er-ma ù i-na ba-ab-tí-a KÙ.BABBAR 10 ma-na ša-áš-qí-lá-ma KÙ.BABBAR šé-bi-lam-ma a-mu-tám ù ḫu-sà-ra-am lu-šé-ṣí-a-ma ki-ma i-na ba-ab É.GAL-lim <gap> ma-na ṣú-ba-tám ta-<gap>-tim a-ni-ša-am li-ta-al-ku-nim <gap>,111
trainfold_source_only::0819f9cd-c0a0-4be4-9307-040881cbb5db,0819f9cd-c0a0-4be4-9307-040881cbb5db,trainfold_source_only,trainfold_parallel,KIŠIB bu-bu-ra-nu-um a-na a-bi₄-a DUMU be-e-be ù a-šùr-DU₁₀ <gap>-nu a-bi₄-a šu-ma a-ḫu-a a-tù-nu iḫ-da,14
trainfold_source_only::081aacd7-46bb-4ca3-9040-3ec3f433084c,081aacd7-46bb-4ca3-9040-3ec3f433084c,trainfold_source_only,trainfold_parallel,a-na ša-lim-a-šur qí-bi-ma um-ma {d}IM.GAL-ma a-na-kam šu-IŠTAR a-šur-ma-lik ù ša-lim-a-šùr iš-me-ú-ma um-ma šu-nu-ma a-wa-tum a-ni-tum a ma-lá ša ṭup-pí-šu ša iš-pu-ra-ni ke-na i-sú-ri-ik i-na ma-aḫ-ri-ni e-tù-wu šu-IŠTAR a-wa-tám i-šu um-ma šu-nu-ma šu-IŠTAR a-wa-sú li-il₅-qé-a-ma a-na ba-áb DINGIR nu-ri-id-ma ṭup-pá-am lu ni-dí-na-kum i-na ṭup-pí-kà <gap> lu a-lá-ḫa-am ù <gap> a-šùr-ma-lik ù <gap> ša DUMU PUZUR₄.SA.TU <gap> i-na u₄-mì-im iš-té-en <gap> KÁ DINGIR ṭup-pá-<gap> DUMU i-ba-a-a a-na <gap> um-ma né-nu-ma a-wi-lum be-el na-ru-qí-im ú-ša-sà-ḫa-am <gap> ú e <gap> ma-na KÙ.BABBAR <gap> ša DAM.GÀR <gap>-tù-ni-ni <gap> 4.3333 GÍN KÙ.BABBAR <gap> ší-tí <gap> KÙ.GI <gap> ù <gap> 0.3333 ma-na <gap> e-zi-ib 1 ma-na <gap> 1 me-at 56 TÚG ku-ta-nu 12 ma-na 18 GÍN KÙ.BABBAR it-bu-lu 6 ANŠE ṣa-lá-me 0.8333 ma-na 5 GÍN it-bu-lu 1.6666 ma-na KÙ.BABBAR 5 GÍN <gap> AN.NA-ak qá-tim 2.3333 ma-na,129
trainfold_source_only::083853f6-0552-42cf-8bf9-33bd469fb345,083853f6-0552-42cf-8bf9-33bd469fb345,trainfold_source_only,trainfold_parallel,a-na i-dí-a-bi-im i-tur₄-DINGIR ku-ku-wa a-dí-da ù a-lá-ḫi-im qí-bi-ma um-ma en-um-a-šùr-ma a-šu-mì lu-qú-tim ša a-bi-ni a-šar ša-lá-mì-ša a-ṣé-er ša ki-ma a-bi-ni ù a-ṣé-ri-ku-nu a-dí ma-lá ú ší-ni-šu áš-pu-ra-ku-nu-tí i-na tí-ir-tí-ku-nu ḫa-ra-an sú-qí-ni-ma a-šé-ru-ub lu-qú-tim ta-áš-ta-na-pá-ra-nim um-ma a-tù-nu-ma a-šar ša-lá-am lu-qú-tim ša a-bi-kà mì-li-ik ú a-na-kam a-wa-at e-kál-li ša ša-lá-ša-at šu-nu-tí da-na-ma a-šar iš-té-en₆ a-wa-sú-nu ša-ak-na-at ú i-na ḫa-ra-an sú-qí-nim-ma DUMU a-zu-za-a iṣ-bu-tù-ma a-dí u₄-mì-im a-nim kà-li-i a-dí KÙ.BABBAR ša a-dí ší-ni-šu áš-pu-ra-ku-nu-tí-ni-ma šu-ut ú-lá e-zi-ba-ni a-ba-ú-a bé-lu-a a-tù-nu KÙ.BABBAR 1 ma-na tí-ri a ma-lá lu-qú-tim ša a-bi-ni ša-lá-mì-ša ša i-<gap> i-na KÙ.BABBAR-áp a-bi-a iš-tí ba-tí-qí-im šé-bi-lá-nim-ma lu-qú-tám lá-áš-lu-ùḫ iḫ-da-ma lá a-sá-ḫu-ur ú a-ta mì-nam ša a-ma-kam ta-ta <gap> i ḫa ri ú,111
trainfold_source_only::088d9eb0-06e6-4d59-94d1-b1546b8a3d7e,088d9eb0-06e6-4d59-94d1-b1546b8a3d7e,trainfold_source_only,trainfold_parallel,um-ma i-lu-a-ma a-na sú-e-a qí-bi-ma 49 TÚG.ḪI.A ša a-šùr-i-mì-tí 1 TÚG ša bu-ur-sú-in 1 TÚG ša la-qé-ep 1 TÚG ša i-ku-pí-a ŠU.NÍGIN 52 TÚG.ḪI.A qá-dum ša ta-ad-mì-qá-tim ù 2 ANŠE ù ú-nu-sú-nu a-na zu-ba ap-qí-id-ma a-ṣé-er ḫu-ra-ṣa-nim i-ra-dí a-ma-kam a-ta ù i-na-sú-in ki-ma ni-a-tí i-ša-ḫa-at zu-ba i-zi-za-ma TÚG.ḪI.A a-na ḫu-ra-ṣa-nim pì-iq-da pá-zu-ur-tám ša-bu ku-nu-ki ša sí-sí-kà-tim pì-iq-da a-šu-mì 2 TÚG ša ḫa-al-qú-ni a-na šu-IŠTAR ù e-lá-li lá kà-áš-du,68
trainfold_source_only::08be4fa5-528d-4cd7-a3b9-a7f6452b61d1,08be4fa5-528d-4cd7-a3b9-a7f6452b61d1,trainfold_source_only,trainfold_parallel,4 ḫi-dim KÙ.BABBAR <gap> ḫu-bu-li ša <gap> i-ší-it 15 ḫi-dim ší-im TÚG.ḪI.A SIG₅ ša i-a-li-a ub-lu-ni a-ḫa-ma i-nu-mì ša-lim-ar-dí ù i-a-li-a i-tu-ru-ni 2 ku-ta-ni SIG₅ DIRI <gap>-ma-an 1.5 ma-na 4 ḫi-dim KÙ.BABBAR lu-bu-šu-um ki-<gap> 10 <gap> ḫi-dim 5 <gap> 4 ḫi-dim TA 0.5 ma-na KÙ.BABBAR <gap> ŠU.NÍGIN 5 ma-na KÙ.BABBAR iš-tí <gap> ša qá-tí <gap>,55
trainfold_source_only::08e99ff7-a5ee-4cae-93f5-6aa4d24f5b33,08e99ff7-a5ee-4cae-93f5-6aa4d24f5b33,trainfold_source_only,trainfold_parallel,<gap> TÚG ku-ta-ni <gap> 1.5 GÍN.TA a-na 2 ma-na 6.5 GÍN KÙ.BABBAR a-na ir-nu-id a-dí-in ù-ku-ta-ni a-na <gap> ma-na 2 GÍN KÙ.BABBAR a-ḫu-qar il₅-qé <gap> ku-ta-ni SIG₅-tim <gap> ma-na KÙ.BABBAR <gap> i-dí-in <gap> ku-sí-tám <gap> ma-na 8 GÍN <gap> il₅-qé <gap> ma lu-kà-i-il₅ a-na-aḫ-DINGIR i-dí-in <gap> ší-tí KÙ.BABBAR DUMU <gap>-ḫi-im <gap> 0.5 ma-na.TA <gap> il₅-qé <gap> ta <gap> šu-ut-ma il₅-qé e-zi-ib ša 0.6666 ma-na i-nu-mì <gap>,66
trainfold_source_only::08f7b5b5-8a52-43af-a30a-ad9c11ce8de7,08f7b5b5-8a52-43af-a30a-ad9c11ce8de7,trainfold_source_only,trainfold_parallel,lu-lu en-nam-a-šur ù a-bu-um-ša-lim ša ki-ma a-šùr-DU₁₀ DUMU e-lá-ma a-na a-šur-DU₁₀ DUMU a-lá-ḫi-im iṣ-bu-tù-ni-a-tí-ma um-ma šu-nu-ma ší-im 21 GÚ 9 ma-na URUDU ma-sí-im ša a-šur-DU₁₀ DUMU e-lá-ma ša i-na É-tí-kà i-ni-id-ú a-na ší-mì-im ta-dí-šu um-ma a-šur-DU₁₀-ma a-dí-šu-ma 17.8333 ma-na 2 GÍN KÙ.BABBAR ší-im-šu na-áš-a-ku eq-lam a šu-mì a-šur-DU₁₀ DUMU e-lá-ma KÙ.BABBAR e-tí-iq a-na a-wa-tim a-ni-a-tim kà-ru-um bu-ru-uš-ḫa-tum i-dí-ni-a-tí-ma ší-bu-tí-ni IGI GÍR ša a-šur ni-dí-in IGI i-ku-pì-a IGI ú-ṣú-ur-ša-a-šur,68
trainfold_source_only::08f81f6d-d352-437c-bc65-c47d964f597d,08f81f6d-d352-437c-bc65-c47d964f597d,trainfold_source_only,trainfold_parallel,a-na en-nam-a-šur qí-bi-ma um-ma ša-ta-na-ma 30 ma-na URUDU SIG₅ ku-nu-ki-a a-lu-ú-a na-áš-a-ku-um a-ma-kam ma-lá ta-le-e-ú a-na KÙ.BABBAR ta-e-er-ma,18
trainfold_source_only::091abe17-bf55-4912-b402-15442365622a,091abe17-bf55-4912-b402-15442365622a,trainfold_source_only,trainfold_parallel,a-na a-lá-ḫi-im ú zu-ku-a qí-bi-ma um-ma PUZUR₄-a-šur-ma 13 ma-na AN.NA en-nam-a-šur a-mì-ša-am ub-lam a-ḫu-a a-tù-nu šu-ma AN.NA i-dí-na-ku-nu-ti AN.NA ku-un-kà-ma šé-bi-lá-nim šu-ma KÙ.BABBAR qá-dí AN.NA i-dí-na-ku-nu-ti ší-ma-am ša ba-lá-ṭí-a ša-ma-ma iš-tí a-li-ki pá-ni-ú-tí-ma šé-bi-lá-nim šu-ma dam-qá-a a-na a-lim{ki} ḫa-ra-šu 1 ma-na KÙ.BABBAR dí-na-šu-ma ki-ma a-na-ku AN.NA a-ma-kam ú-šé-li-a-ku-ni šu-ut AN.NA šál-ma-am lu-šé-li-am,52
trainfold_source_only::093e14c7-c6f0-4ab1-a493-f6ed864ed0fa,093e14c7-c6f0-4ab1-a493-f6ed864ed0fa,trainfold_source_only,trainfold_parallel,um-ma a-šur-iš-tí-kál-ma a-na a-lá-ḫi-im qí-bi₄-ma i-na 9 GÚ 17 ma-na URUDU ša É kà-ri-im lá-áp-ta-tí-ni 4.5 GÚ URUDU lá-mu-num ḫu-ma ta-aṣ-ḫi-ra 2.5 GÚ 7 ma-na URUDU lá-mu-num a-ni-na il₅-qé 2 GÚ 10 ma-na URUDU lá-mu-num a-mur-IŠTAR il₅-qé ŠU.NÍGIN URUDU-i-kà 9 GÚ 17 ma-na URUDU lá-mu-num ša É kà-ri-im lá-ap-ta-tí-ni,49
trainfold_source_only::095287be-f971-4a75-99fc-6c0a414a6c57,095287be-f971-4a75-99fc-6c0a414a6c57,trainfold_source_only,trainfold_parallel,um-ma šu-ku-tum-ma a-na ta-na-wi-iš-tí ú i-iš-ta-ku-ša-ar a-na-kam en-na-ma-a-šùr pu-uz-ra-am i-na pá-ni-a iṣ-ba-at a-na i-iš-ta-ku-ša-ar qí-bi-ma 5 pí-ri-kà-ni ša a ta-ad-mì-iq-tim ta-dí-ni-šu-ni ṣa-áb-tí-šu-ma KÙ.BABBAR ša-áš-qí-li-šu šu-ma i-na-ki-ir-ki ší-bi a-na-ku i-šu-šu-um šu-ma lá i-da-na-ku-nu-tí sí-ku-šu kà-i-lá É-šu ša a-ki-ma-tum i-dí-nu-šu-ni a-ma-kam šu-ma KÙ.BABBAR i-na KÙ.BABBAR-pí-a il₅-qé ú šu-a-tí-ma ša-dí-na-šu a-ma-kam šu-ma i-iš-ḫi-li TÚG.ḪI.A e-ri-iš-ku-nu mì-ma TÚG.ḪI.A lá ta-da-na-šu-um ḫa-ra-ni a-ta-be-a-ma a-ta-lá-kam,59
trainfold_source_only::095aba0d-c812-48a0-bccf-a60f64593b0f,095aba0d-c812-48a0-bccf-a60f64593b0f,trainfold_source_only,trainfold_parallel,ra-bi-ṣa-am ša a-na ṣé-er i-tur₄-DINGIR ta-ḫa-za-ni i-na ṭup-pì-im ša a-lim{ki} šu-a-tí-ma šu-um-šu wa-dí šu-ma ra-bi-ṣú-um i-ta-ṣa-am ṭup-pé-e a-na ba-tí-qí-im DUMU um-me-a-ni ke-nim,22
trainfold_source_only::098ec47b-09c0-49ad-9ba3-d8500ec2cae5,098ec47b-09c0-49ad-9ba3-d8500ec2cae5,trainfold_source_only,trainfold_parallel,na-áš-pè-er-tum ša a-šùr-ták-lá-ku DUMU ḫa-na-na a-na na-ki-le-a-ad na-áš-pè-er-tum ša na-ki-le-a-ad a-na a-šur-ták-lá-ku DUMU ḫa-na-na ṭup-pu-um ša DAM.GÀR ša i-na ḫu-ra-ma ḫa-ar-mu-ni ù ṭup-pu-ú ša a-na-aḫ-DINGIR,25
trainfold_source_only::09db3713-52b2-493d-8893-1e2347c24554,09db3713-52b2-493d-8893-1e2347c24554,trainfold_source_only,trainfold_parallel,ku-a-tí li-li-kam a-wa-sú lá-ag-mu-ur i qá-tí-im i-ri-tim lá a-lá-kam,9
trainfold_source_only::09e86185-d7b1-422e-92f8-e86a0438f4cc,09e86185-d7b1-422e-92f8-e86a0438f4cc,trainfold_source_only,trainfold_parallel,<gap> ma-na <gap> ša iš-tù ḫa-muš-tim ša a-šùr-ma-lik DUMU a-lá-ḫi-im li-mì-im i-na-a ša i-ṣé-er en-um-a-šur DUMU ša-lim-a-šùr dan-a-šùr DUMU ša-lim-a-ḫi-im i-šu-ú KÙ.BABBAR ú ṣí-ba-sú en-um-a-šùr a-ḫu-šu ki-ma dan-a-šur ša-bu-ú ṭup-pu-um ḫa-ar-mu-um ša ḫu-bu-ul en-um-a-šur DUMU ša-lim-a-šùr ša e-li-a-ni sà-ar IGI ku-ku-wa DUMU bu-da-tim IGI a-šur-{d}UTU-ši DUMU <gap> IGI PUZUR₄-a-šur <gap> dan <gap>,52
trainfold_source_only::0a32b868-ba90-4daf-aa2c-f508bf6da885,0a32b868-ba90-4daf-aa2c-f508bf6da885,trainfold_source_only,trainfold_parallel,a-na a-mu-ru-ba-ni ù šál-ma-a-šùr qí-bi₄-ma um-ma šu-ku-bu-ma 5 ANŠE im ṣa-lá-mu i-qá-ar-bi₄-im 2 ša up-qí-im a-ra-de₈-a-ku-nu-tí ša DAM.GÀR-ri-im a-pu-tum AN.NA qá-tim ma-sú-ùḫ ša i-dí-na a-pu-tum šu-uq-lu-um lá i-pá-ṭá-ar a-pu-tum KÙ.BABBAR a-na pá-ni-e-a šé-bi₄-lá šu-uq-lu-um lá i-pá-ṭá-ar,36
trainfold_source_only::0a563c7c-797f-4ca6-b937-cd2be4d3465a,0a563c7c-797f-4ca6-b937-cd2be4d3465a,trainfold_source_only,trainfold_parallel,12 TÚG ra-qá-tim ù 0.5 ma-na 3 GÍN ḫu-sà-ra-am ša ni-ri-be a-ṣé-er ku-zi-zi-a šé-ep-IŠTAR ù ša-lim-wa-ar-dí a-na wa-aḫ-šu-ša-na ub-lu-ú 5 ma-na URUDU ší-kam a qá-tí-šu-nu a-dí-in IGI šu-bé-lim DUMU ku-zi-zi-a IGI ki-zi-e DUMU lá-qé-ep,34
trainfold_source_only::0a737259-8186-4ace-a2bf-1dd76c27563e,0a737259-8186-4ace-a2bf-1dd76c27563e,trainfold_source_only,trainfold_parallel,<gap> 5 ma-na ḫu-sà-ru-um <gap> 1 GÚ URUDU SIG₅ <gap> ANŠE ṣa-lá-mu ú ú-nu-sú 20 ma-na ší-ku-um me-at 10 sí-pá-ra-tum a-na ṣé-ri-šu ší-na <gap> mì-ma a-ni-<gap> ma ba-<gap> a <gap>,30
trainfold_source_only::0abc65bd-3bac-4add-8026-8b65f1d50e5a,0abc65bd-3bac-4add-8026-8b65f1d50e5a,trainfold_source_only,trainfold_parallel,um-ma da-<gap>-ú-ma a-na a-lá-ḫi-im qí-bi-ma a-dí KÙ.BABBAR <gap> ú kam-ma-li-a il₅-pu-ta-ku-ni KÙ.BABBAR ra-dí-ú <gap>-bu-tù-ma e-mu-qá-tám i-na ṣa-lá-tim KÙ.BABBAR ni-iṣ-ba-at-ma ku-nu-ku ša a-mu-ur-ša-ra-sà 1 ma-na KÙ.BABBAR iš-tù ma-at ta-ḫu-ru-a ú-šé-ri-a-ma i qá-tí e-kà-li-e ni-iṣ-ba-sú-ma KÙ.BABBAR lá ú-šu-ru-ni-a-tí-ma a-na 2 ma-na KÙ.BABBAR ú-ra-ki-sú-ni-a-tí a-dí ṭup-pá-áš-nu ta-du-nu šu-ma iš-tí PUZUR₄-ma-lá-sú ṭup-pá-áš-nu lá ta-dí-in 2 ma-na KÙ.BABBAR <gap>-nu a-na e-kà-li-e ni-ša-qal a-pu-tum ṭup-pá-áš-nu dí-in e-lá-an 1 ma-na KÙ.BABBAR mì-ma ú-lá ni-iṣ-ba-at ki-ma ṭup-pá-am ta-dí-nu é-kà-li ra-ki-is a-na ta-ar-ki-is-tim lá i-šé-e-ú-ni-a-tí PUZUR₄-ma-lá-sú a-šu-mì ki-a-am ni-iš-pu-ra-ku-um 1 GÍN KÙ.BABBAR a qá-tí-šu ni-dí-in i-na na-áš-pè-er-tí-kà lá za-ku-a-ni <gap> tim KÙ.BABBAR ú-ša-áš-qí-lá-ku-mì-in,94
trainfold_source_only::0ac28a97-2e12-418e-89e7-87b30b6724f9,0ac28a97-2e12-418e-89e7-87b30b6724f9,trainfold_source_only,trainfold_parallel,a-na ku-li-a qí-bi₄-ma um-ma a-ba-ba-a-ma šál-ma-ni ṣú-ḫu-ur-kà ša-lim ni-šu-kà šál-mu ki-ma ku-a-tí i-<gap> a-bi₄-kà a-<gap> a-wa-tí-kà <gap> i-ṣé-ri-a <gap> ma-num <gap> li-dí-nam <gap> ša ta-<gap> té-tap-ša-ni <gap> na <gap> lá i-<gap> e tù-kà-<gap> iš-tù na-áš-pè-er-ta-kà lá ta-lá-kà-ni mì-nam ša ta-áš-ta-na-pá-ra-ni um-ma a-ta-ma ṣú-ba-tí ḫa-am-ša-at šé-bi₄-li-im mì-nam ṣú-ḫa-ar-kà li-ku-ul mì-nam a-ṣí-tí-kà lá-áš-qú-ul šu-ma a-na a-bi₄-kà lá uš-té-ri-id um-ma šu-ut-ma ú-ḫa-lá-qú-nu GA ša-ni-a-tù i pì-šu ša-ak-na me-er-a-at-kà iš-tí-a ta-al-ta-<gap> um wa-áš-ba-at <gap> ša É a-bi₄-ni tim <gap> áb e ta-ḫi-ri-<gap> ta-áp-ḫi-ra-am a-dí-in-ma GU₄ aṭ-bu-ùḫ ší-ru-um ša i-ri-u ša-áp-lá-nu-um i-tab-ku 4 GÚ URUDU ag-mur <gap>-KAM ṣú-ùḫ-ur-kà lá i-mu-ut,95
trainfold_source_only::0afc88d2-258e-4d6a-8c02-25b605573093,0afc88d2-258e-4d6a-8c02-25b605573093,trainfold_source_only,trainfold_parallel,17 ma-na KÙ.BABBAR ṣa-ru-pá-am ù 7.5 GÍN KÙ.GI pá-ša-lam a-šùr-i-mì-tí DUMU e-ta-a i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé IGI e-nu-um-we-er DUMU šu-da-a IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU i-dí-a-bi-im IGI DUMU a-bu-bu ta-ar-dí-im,34
trainfold_source_only::0b26936d-5f34-4d9e-815f-2a57bae7eb64,0b26936d-5f34-4d9e-815f-2a57bae7eb64,trainfold_source_only,trainfold_parallel,KIŠIB ša ki-ma ku-a-tí a-na en-um-a-šur um-ma a-šur-ma-sú-i-ma áš-ku-ma a-lá-ni-<gap> lá tù-šé-ba-lá-am <gap> a šé-bi₄-lam ḫa-ra-<gap>,16
trainfold_source_only::0b84671a-8753-49d9-859d-b42c3d8944ae,0b84671a-8753-49d9-859d-b42c3d8944ae,trainfold_source_only,trainfold_parallel,2 né-pí-šu 15 ma-na.TA ú iš-tí-in né-pí-šu-um 10 ma-na ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu-ú ŠU.NÍGIN 42.3333 ma-na KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki-a a-na a-lu-wa ù e-ni-ša-ri-im áp-qí-id-ma a-na a-lim{ki} a ma-lá tí-ir-tí-šu a-ṣé-er ša-lim-a-šùr ú-šé-bi-il₅-šu-nu a-ḫa-ma 13.3333 ma-na URUDU SIG₅ a-na ga-am-ri-šu-nu ù 5 GÍN KÙ.BABBAR a-na ú-ku-ul-tí-šu-nu a-dí-in IGI ili₅-ba-ni DUMU ba-ší-lam IGI a-ḫu-qar DUMU zu-ur-zu-ur IGI tù-ra-am-ì-lí DUMU e-dí-na-a-šùr a-ḫa-ma 10.3333 ma-na 3.5 GÍN KÙ.BABBAR ṣa-ru-pá-am <gap> tum ni <gap> 0.5 GÍN ṣí-ba-tim ša i-na ṣé-ri-a il₅-qé-ú-ni a-na ḫu-bu-li-šu a-na kà-ri-im wa-aḫ-šu-ša-na áš-qúl ṣí-ba-at KÙ.GI ša ší-ip-kà-at a-šur-bé-el-a-wa-tim i-ší-tù,88
